interacting_pair,sender_cell_type,receiver_cell_type,eligible_datasets,supporting_datasets,rank_sum,ligand_deg,receptor_deg,datasets,prevalence,activity,time,cluster,activity_cluster_0,eligible_cluster_0,activity_cluster_2,eligible_cluster_2,testable_other_clusters,max_other_activity,specificity
CD44_TYROBP,Macrophage,T cell CD4,2,2.0,1.4285108024691358,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7142554012345679,I-II,1,0.3098143229597474,8,0.14820500708549836,4.0,2,0.3098143229597474,0.40444107827482045
CD99_PILRA,T cell CD4 dividing,myeloid dividing,2,2.0,1.2269956509539843,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6134978254769922,I-II,1,0.20918443257899197,8,0.0,2.0,2,0.20918443257899197,0.40431339289800017
CXCL16_CXCR6,cDC2,T cell CD4,2,2.0,1.1927434062850728,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5963717031425364,I-II,1,0.19208985107242665,8,0.1399701599865973,4.0,2,0.19208985107242665,0.40428185207010975
VEGFA_NRP2,Mast cell,Fibroblast peribronchial,2,2.0,1.1070601851851851,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5535300925925926,I-II,1,0.14927109343871023,6,0.0,4.0,2,0.14927109343871023,0.4042589991538823
ANXA1_FPR3,Plasma cell,cDC2,2,2.0,0.9363145342312009,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.46815726711560046,I-II,1,0.0,7,0.06536798328698946,4.0,2,0.06536798328698946,0.402789283828611
HFE_TFRC,Macrophage,Macrophage,2,2.0,0.8825722502805836,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4412861251402918,I-II,1,0.03863377878874041,8,0.0,4.0,2,0.03863377878874041,0.4026523463515514
ANXA1_FPR3,T cell CD8 effector memory,cDC2,2,2.0,1.7554398148148147,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8777199074074074,I-II,1,0.47596172670287595,8,0.40851614626929356,4.0,2,0.47596172670287595,0.4017581807045314
HLA-E_CD94:NKG2C,B cell,NK cell,2,2.0,1.717817059483726,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.858908529741863,I-II,1,0.45808760125986614,8,0.3620750554448189,4.0,2,0.45808760125986614,0.4008209284819969
CXCL16_CXCR6,Macrophage,T cell CD4,2,2.0,1.197713243546577,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5988566217732885,I-II,1,0.19902966242324197,8,0.18042080820087514,4.0,2,0.19902966242324197,0.39982695935004653
CCL3_CCR1,Macrophage,myeloid dividing,2,2.0,1.5690025252525253,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7845012626262626,I-II,1,0.3848460694952853,8,0.0,2.0,2,0.3848460694952853,0.3996551931309773
CD99_PILRA,cDC2,Monocyte classical,2,2.0,1.0165544332211,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.50827721661055,I-II,1,0.10887726891232254,8,0.0,4.0,2,0.10887726891232254,0.3993999476982275
CD86_CTLA4,Monocyte classical,T cell regulatory,2,2.0,1.6774480920314254,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8387240460157127,I-II,1,0.43994093642759935,8,0.37799746189286776,4.0,2,0.43994093642759935,0.39878310958811336
TNF_TNFRSF1B,T cell CD4,cDC2,2,2.0,0.7972081930415263,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3986040965207632,I-II,1,0.0,8,0.0,4.0,2,0.0,0.3986040965207632
APP_TNFRSF21,Fibroblast peribronchial,cDC2,2,2.0,1.139888468013468,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.569944234006734,I-II,1,0.1716403961217423,6,0.0,4.0,2,0.1716403961217423,0.3983038378849917
ICAM1_integrin_aXb2_complex,Monocyte classical,Macrophage,2,2.0,1.4039772727272728,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7019886363636364,I-II,1,0.3039889818338457,8,0.11890805013054255,4.0,2,0.3039889818338457,0.3979996545297907
PECAM1_CD38,Macrophage alveolar,NK cell,2,2.0,1.1707281144781145,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5853640572390573,I-II,1,0.18768375512784555,7,0.0,4.0,2,0.18768375512784555,0.39768030211121175
PLAU_PLAUR,Monocyte classical,cDC2,2,2.0,1.278412598204265,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6392062991021324,I-II,1,0.24172378103631034,8,0.13963607594936708,4.0,2,0.24172378103631034,0.39748251806582213
APP_CD74,myeloid dividing,B cell,2,2.0,1.9796647025813692,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.9898323512906846,I-II,1,0.5938438177917241,8,0.0,2.0,2,0.5938438177917241,0.39598853349896046
CD52_SIGLEC10,T cell CD4 dividing,Monocyte classical,2,2.0,1.6221836419753086,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8110918209876543,I-II,1,0.41520637805103533,8,0.1875306823760432,3.0,2,0.41520637805103533,0.395885442936619
VEGFA_NRP2,cDC2,Mast cell,2,2.0,0.8158634960718294,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4079317480359147,I-II,1,0.012964026023727517,8,0.0,4.0,2,0.012964026023727517,0.39496772201218716
TNF_TNFRSF1B,B cell,cDC2,2,2.0,0.8361076038159372,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4180538019079686,I-II,1,0.023201301186375815,8,0.0,4.0,2,0.023201301186375815,0.3948525007215928
VEGFA_NRP2,Monocyte classical,myeloid dividing,2,2.0,1.1633768237934905,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5816884118967452,I-II,1,0.18687714850796722,8,0.0,2.0,2,0.18687714850796722,0.39481126338877803
CSF1_CSF1R,Mast cell,Macrophage alveolar,2,2.0,0.951921997755331,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4759609988776655,I-II,1,0.08119766095795357,7,0.0,4.0,2,0.08119766095795357,0.39476333791971197
HLA-E_KLRC1,Macrophage alveolar,NK cell,2,2.0,1.5929047418630753,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7964523709315376,I-II,1,0.4016956866386069,7,0.3304149782563107,4.0,2,0.4016956866386069,0.39475668429293076
HFE_TFRC,Macrophage alveolar,Macrophage,2,2.0,0.884553872053872,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.442276936026936,I-II,1,0.047930460213656115,7,0.0,4.0,2,0.047930460213656115,0.3943464758132799
THBS2_CD36,Fibroblast peribronchial,cDC2,2,2.0,1.3670244107744107,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6835122053872054,I-II,1,0.2893086852608277,6,0.0,4.0,2,0.2893086852608277,0.39420352012637766
CCL3_CCR1,Macrophage,Macrophage,2,2.0,1.6331123737373736,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8165561868686868,I-II,1,0.42255861521810517,8,0.0,4.0,2,0.42255861521810517,0.39399757165058163
PTPRC_CD22,myeloid dividing,myeloid dividing,2,2.0,1.21856411335578,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.60928205667789,I-II,1,0.21600090894469726,8,0.0,2.0,2,0.21600090894469726,0.3932811477331928
CD52_SIGLEC10,T cell CD4,cDC2,2,2.0,1.733084315375982,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.866542157687991,I-II,1,0.47400732634695847,8,0.3556739293314587,4.0,2,0.47400732634695847,0.39253483134103256
APP_CD74,myeloid dividing,Monocyte classical,2,2.0,1.9431958473625142,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.9715979236812571,I-II,1,0.579148492681709,8,0.0,2.0,2,0.579148492681709,0.3924494309995481
TNFSF13B_TNFRSF17,myeloid dividing,Plasma cell,2,2.0,0.7829896184062851,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.39149480920314256,I-II,1,0.0,7,0.0,2.0,2,0.0,0.39149480920314256
LTA_TNFRSF1B,T cell CD4 dividing,cDC2,2,2.0,0.828128507295174,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.414064253647587,I-II,1,0.02262724837351703,8,0.0,3.0,2,0.02262724837351703,0.39143700527406994
CXCL14_CXCR4,Fibroblast peribronchial,T cell CD8 effector memory,2,2.0,1.8566358024691358,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.9283179012345679,I-II,1,0.5376664493668674,6,0.0,4.0,2,0.5376664493668674,0.39065145186770056
PTPRC_MRC1,cDC2,Monocyte classical,2,2.0,1.7872439674523009,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8936219837261504,I-II,1,0.5035275355393388,8,0.3516996974462309,4.0,2,0.5035275355393388,0.3900944481868116
TNF_TNFRSF1B,T cell CD8 effector memory,cDC2,2,2.0,0.8397376543209876,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4198688271604938,I-II,1,0.03008993494068121,8,0.0,4.0,2,0.03008993494068121,0.3897788922198126
TNF_TNFRSF1B,T cell CD4,Monocyte classical,2,2.0,0.9835928731762065,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.49179643658810324,I-II,1,0.10298469212638749,8,0.0,4.0,2,0.10298469212638749,0.38881174446171574
LTA_TNFRSF1B,T cell regulatory,Monocyte classical,2,2.0,0.9482814253647587,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.47414071268237934,I-II,1,0.0854830769068756,8,0.0,4.0,2,0.0854830769068756,0.3886576357755037
APP_CD74,Macrophage,Monocyte classical,2,2.0,1.94337822671156,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.97168911335578,I-II,1,0.5838588074600675,8,0.45512891421464574,4.0,2,0.5838588074600675,0.38783030589571255
ICAM1_integrin_aXb2_complex,Macrophage alveolar,Monocyte classical,2,2.0,0.9910528900112233,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.49552644500561166,I-II,1,0.08619117535717731,7,0.10836776427115036,4.0,2,0.10836776427115036,0.3871586807344613
ANXA1_FPR2,cDC2,Monocyte classical,2,2.0,1.513692480359147,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7568462401795735,I-II,1,0.3705774572032361,8,0.34495496150521565,4.0,2,0.3705774572032361,0.3862687829763374
CD99_PILRA,T cell CD8 effector memory,Macrophage alveolar,2,2.0,1.524098625140292,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.762049312570146,I-II,1,0.3758319987911062,7,0.08912556053811659,4.0,2,0.3758319987911062,0.3862173137790398
ICAM1_integrin_aXb2_complex,Macrophage,Monocyte classical,2,2.0,1.3581474466891132,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6790737233445566,I-II,1,0.2940390614260734,8,0.20001322925324228,4.0,2,0.2940390614260734,0.38503466191848323
ICAM1_integrin_aXb2_complex,cDC2,Macrophage alveolar,2,2.0,0.9494002525252525,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.47470012626262625,I-II,1,0.0896882006873395,7,0.015031645569620253,4.0,2,0.0896882006873395,0.38501192557528674
VEGFA_FLT1,Monocyte classical,Monocyte classical,2,2.0,1.21763468013468,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.60881734006734,I-II,1,0.06466161694785524,8,0.22408804105403513,4.0,2,0.22408804105403513,0.3847292990133049
CXCL16_CXCR6,Monocyte classical,T cell CD4 dividing,2,2.0,0.970496632996633,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4852483164983165,I-II,1,0.10054708984984745,8,0.04746835443037975,3.0,2,0.10054708984984745,0.38470122664846906
VEGFA_NRP1,cDC2,cDC2,2,2.0,0.8426101290684624,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4213050645342312,I-II,1,0.03669153548762824,8,0.0,4.0,2,0.03669153548762824,0.38461352904660295
PLAU_PLAUR,myeloid dividing,Mast cell,2,2.0,1.3064955106621774,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6532477553310887,I-II,1,0.26867210545526016,8,0.0,2.0,2,0.26867210545526016,0.38457564987582854
CD99_PILRA,T cell CD4 dividing,Monocyte classical,2,2.0,1.4160353535353534,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7080176767676767,I-II,1,0.3234545169784922,8,0.0,3.0,2,0.3234545169784922,0.3845631597891845
Histamine_byHDC_HRH1,Mast cell,Fibroblast peribronchial,2,2.0,1.238590768799102,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.619295384399551,I-II,1,0.23573323329459597,6,0.0,4.0,2,0.23573323329459597,0.38356215110495506
TNF_TNFRSF1B,Macrophage,Macrophage,2,2.0,0.8677784792368125,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.43388923961840625,I-II,1,0.05051942398917989,8,0.050129900803023146,4.0,2,0.05051942398917989,0.38336981562922634
CD99_PILRA,Monocyte classical,Monocyte classical,2,2.0,1.002774270482604,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.501387135241302,I-II,1,0.11801771065279015,8,0.0,4.0,2,0.11801771065279015,0.3833694245885118
VEGFA_NRP2,Mast cell,Mast cell,2,2.0,0.8010381593714927,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.40051907968574635,I-II,1,0.017365097588978185,8,0.0,4.0,2,0.017365097588978185,0.38315398209676815
APP_FPR2,Fibroblast peribronchial,Macrophage alveolar,2,2.0,1.2047383557800224,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6023691778900112,I-II,1,0.21925951089702228,5,0.0,4.0,2,0.21925951089702228,0.38310966699298893
CD99_PILRA,Plasma cell,Macrophage alveolar,2,2.0,0.7891379068462402,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3945689534231201,I-II,1,0.0,7,0.011771300448430493,4.0,2,0.011771300448430493,0.3827976529746896
ICAM1_integrin_aXb2_complex,Macrophage,Macrophage,2,2.0,1.3089962121212122,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6544981060606061,I-II,1,0.2722170783950863,8,0.1735757692828978,4.0,2,0.2722170783950863,0.3822810276655198
HBEGF_EGFR,Macrophage,Fibroblast peribronchial,2,2.0,0.7925855780022446,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3962927890011223,I-II,1,0.014574563082025769,6,0.0,4.0,2,0.014574563082025769,0.38171822591909654
HLA-E_CD94:NKG2C,T cell CD4,NK cell,2,2.0,1.6554573512906847,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8277286756453424,I-II,1,0.44608994868704943,8,0.32374187391837594,4.0,2,0.44608994868704943,0.38163872695829293
CD52_SIGLEC10,cDC2,myeloid dividing,2,2.0,1.1522832491582493,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5761416245791247,I-II,1,0.19454401722338588,8,0.0,2.0,2,0.19454401722338588,0.3815976073557388
ANXA1_FPR3,Macrophage alveolar,cDC2,2,2.0,1.8506313131313132,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.9253156565656566,I-II,1,0.5438205566163942,7,0.4657637308824678,4.0,2,0.5438205566163942,0.38149509994926245
AREG_EGFR,cDC2,Fibroblast peribronchial,2,2.0,1.364699074074074,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.682349537037037,I-II,1,0.30170157139816695,6,0.0,4.0,2,0.30170157139816695,0.3806479656388701
CTSG_FPR1,Mast cell,Macrophage,2,2.0,1.0315340909090909,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5157670454545454,I-II,1,0.13597046035183338,8,0.0,4.0,2,0.13597046035183338,0.3797965851027121
AREG_EGFR,Mast cell,Fibroblast peribronchial,2,2.0,1.4646604938271606,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7323302469135803,I-II,1,0.3526251957199502,6,0.0,4.0,2,0.3526251957199502,0.37970505119363007
PTPRC_MRC1,Mast cell,Macrophage alveolar,2,2.0,1.8799593153759822,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.9399796576879911,I-II,1,0.5604278701644145,7,0.0,4.0,2,0.5604278701644145,0.37955178752357654
HLA-E_CD94:NKG2C,Mast cell,NK cell,2,2.0,1.490698653198653,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7453493265993265,I-II,1,0.366227632245685,8,0.0,4.0,2,0.366227632245685,0.3791216943536415
VEGFA_NRP1,Monocyte classical,cDC2,2,2.0,0.9814604377104377,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.49073021885521884,I-II,1,0.0859475009388786,8,0.11236419461502126,4.0,2,0.11236419461502126,0.3783660242401976
VEGFA_NRP1,Mast cell,cDC2,2,2.0,0.8376473063973064,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4188236531986532,I-II,1,0.04051097120421383,8,0.0,4.0,2,0.04051097120421383,0.3783126819944394
TGFB3_TGFBR3,Fibroblast peribronchial,NK cell,2,2.0,0.7563973063973064,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3781986531986532,I-II,1,0.0,6,0.0,4.0,2,0.0,0.3781986531986532
VEGFA_FLT1,Mast cell,Macrophage,2,2.0,0.9148393658810325,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.45741968294051627,I-II,1,0.079299540750188,8,0.0,4.0,2,0.079299540750188,0.3781201421903283
ICAM1_integrin_aXb2_complex,Macrophage,myeloid dividing,2,2.0,1.1079545454545454,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5539772727272727,I-II,1,0.17647094606288619,8,0.0,2.0,2,0.17647094606288619,0.37750632666438655
ANXA1_FPR3,Plasma cell,Macrophage,2,2.0,0.9777918069584736,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4888959034792368,I-II,1,0.0,7,0.11163938326597994,4.0,2,0.11163938326597994,0.37725652021325684
CD99_PILRA,Mast cell,Macrophage alveolar,2,2.0,1.314074775533109,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6570373877665545,I-II,1,0.2806586337608691,7,0.0,4.0,2,0.2806586337608691,0.37637875400568543
LipoxinA4_byALOX5_FPR2,Mast cell,Monocyte classical,2,2.0,0.994570707070707,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4972853535353535,I-II,1,0.1209861971523494,8,0.0,4.0,2,0.1209861971523494,0.37629915638300415
CXCL16_CXCR6,Monocyte classical,T cell CD4,2,2.0,0.908824354657688,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.454412177328844,I-II,1,0.07817623649865978,8,0.0,4.0,2,0.07817623649865978,0.3762359408301842
HLA-E_KLRC1,Macrophage,NK cell,2,2.0,1.7008382435465768,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8504191217732884,I-II,1,0.47428395718008437,8,0.34526381036706905,4.0,2,0.47428395718008437,0.376135164593204
ICAM1_integrin_aXb2_complex,Mast cell,Macrophage,2,2.0,1.0630751964085299,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5315375982042649,I-II,1,0.15559180102834425,8,0.0,4.0,2,0.15559180102834425,0.3759457971759207
CD99_PILRA,T cell CD4,Macrophage alveolar,2,2.0,1.3804854096520764,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6902427048260382,I-II,1,0.314727175784031,7,0.05941704035874439,4.0,2,0.314727175784031,0.37551552904200725
CD99_PILRA,B cell,Macrophage alveolar,2,2.0,1.2115495230078563,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6057747615039282,I-II,1,0.23038447563643275,7,0.06502242152466367,4.0,2,0.23038447563643275,0.37539028586749545
PTPRC_MRC1,Mast cell,Macrophage,2,2.0,1.77959455667789,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.889797278338945,I-II,1,0.5149333477230399,8,0.0,4.0,2,0.5149333477230399,0.37486393061590506
CXCL14_CXCR4,Fibroblast peribronchial,B cell,2,2.0,1.8463313692480359,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.9231656846240179,I-II,1,0.5484749380297388,6,0.0,4.0,2,0.5484749380297388,0.37469074659427914
VEGFA_FLT1,Macrophage,Monocyte classical,2,2.0,0.7759118967452301,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.38795594837261504,I-II,1,0.0,8,0.013449367088607595,4.0,2,0.013449367088607595,0.37450658128400743
LTA_TNFRSF1B,T cell regulatory,cDC2,2,2.0,0.7488496071829405,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.37442480359147023,I-II,1,0.0,8,0.0,4.0,2,0.0,0.37442480359147023
TNF_TNFRSF1B,myeloid dividing,Macrophage,2,2.0,0.8729692760942761,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.43648463804713805,I-II,1,0.06218788160165596,8,0.0,2.0,2,0.06218788160165596,0.3742967564454821
TNFSF13B_TNFRSF13C,Macrophage alveolar,B cell,2,2.0,1.3034231200897868,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6517115600448934,I-II,1,0.27761072393608704,7,0.0610533774208786,4.0,2,0.27761072393608704,0.37410083610880634
ICAM1_integrin_aXb2_complex,Fibroblast peribronchial,Monocyte classical,2,2.0,1.075273569023569,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5376367845117845,I-II,1,0.1635451888772582,6,0.0,4.0,2,0.1635451888772582,0.3740915956345263
ENTPD1_ADORA3,cDC2,myeloid dividing,2,2.0,0.8099361672278339,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.40496808361391695,I-II,1,0.031113531896270384,8,0.0,2.0,2,0.031113531896270384,0.3738545517176466
ANXA1_FPR3,Monocyte classical,cDC2,2,2.0,1.7517080527497195,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8758540263748598,I-II,1,0.5021218041809543,8,0.39170753865973873,4.0,2,0.5021218041809543,0.37373222219390545
ANXA1_FPR1,Macrophage alveolar,Monocyte classical,2,2.0,1.8618651795735128,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.9309325897867564,I-II,1,0.5573210217812358,7,0.469539901178971,4.0,2,0.5573210217812358,0.37361156800552064
CD86_CTLA4,myeloid dividing,T cell regulatory,2,2.0,1.757982603815937,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8789913019079685,I-II,1,0.5056035761298083,8,0.0,2.0,2,0.5056035761298083,0.37338772577816015
CXCL16_CXCR6,Mast cell,T cell CD4 dividing,2,2.0,0.8548260381593715,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.42741301907968576,I-II,1,0.054360961046346315,8,0.0,3.0,2,0.054360961046346315,0.37305205803333946
TNF_TNFRSF1B,T cell CD8 effector memory,Monocyte classical,2,2.0,1.0245019640852975,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5122509820426487,I-II,1,0.13935609570729565,8,0.0,4.0,2,0.13935609570729565,0.37289488633535306
ANXA1_FPR3,T cell regulatory,cDC2,2,2.0,1.0653759820426487,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5326879910213244,I-II,1,0.16076960481383293,8,0.08702814650737456,4.0,2,0.16076960481383293,0.3719183862074914
WNT5A_SFRP2,cDC2,Fibroblast peribronchial,2,2.0,1.178202160493827,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5891010802469135,I-II,1,0.21718412949179614,6,0.0,4.0,2,0.21718412949179614,0.37191695075511744
CD99_PILRA,Macrophage,Macrophage alveolar,2,2.0,1.3030723905723907,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6515361952861953,I-II,1,0.28007921269967107,7,0.04288116591928251,4.0,2,0.28007921269967107,0.37145698258652426
VEGFA_NRP2,Monocyte classical,Fibroblast peribronchial,2,2.0,1.2637556116722783,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6318778058361392,I-II,1,0.26066499998669207,6,0.0,4.0,2,0.26066499998669207,0.3712128058494471
PLAU_PLAUR,cDC2,Macrophage alveolar,2,2.0,1.2770798260381593,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6385399130190796,I-II,1,0.2677060030574667,7,0.15793693591417382,4.0,2,0.2677060030574667,0.3708339099616129
HBEGF_EGFR,Macrophage alveolar,Fibroblast peribronchial,2,2.0,0.8261644219977553,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.41308221099887765,I-II,1,0.042519946808510636,5,0.0,4.0,2,0.042519946808510636,0.37056226419036703
VEGFA_FLT1,Macrophage,myeloid dividing,2,2.0,0.7532512626262626,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3766256313131313,I-II,1,0.006148706283764572,8,0.0,2.0,2,0.006148706283764572,0.37047692502936674
CTSG_FPR1,Mast cell,Monocyte classical,2,2.0,1.4218469416386084,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.7109234708193042,I-II,1,0.34068008683196194,8,0.0,4.0,2,0.34068008683196194,0.37024338398734224
HLA-E_KLRC2,myeloid dividing,NK cell,2,2.0,1.3892817059483726,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6946408529741863,I-II,1,0.32487080348188435,8,0.0,2.0,2,0.32487080348188435,0.36977004949230197
CD99_PILRA,Plasma cell,Monocyte classical,2,2.0,0.7391905162738496,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.3695952581369248,I-II,1,0.0,7,0.0,4.0,2,0.0,0.3695952581369248
ANXA1_FPR3,Macrophage alveolar,myeloid dividing,2,2.0,1.7675154320987656,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8837577160493828,I-II,1,0.5156717036097671,7,0.0,2.0,2,0.5156717036097671,0.3680860124396157
CCL20_CCR6,Monocyte classical,myeloid dividing,2,2.0,0.8510521885521886,True,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.4255260942760943,I-II,1,0.05755405025514371,8,0.0,2.0,2,0.05755405025514371,0.3679720440209506
CTSG_FPR1,Mast cell,cDC2,2,2.0,1.3252209595959594,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.6626104797979797,I-II,1,0.29476878177861016,8,0.0,4.0,2,0.29476878177861016,0.36784169801936956
ICAM1_integrin_aXb2_complex,Macrophage alveolar,Macrophage,2,2.0,0.9073793490460157,False,False,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.45368967452300785,I-II,1,0.08616326581601545,7,0.07359164509127437,4.0,2,0.08616326581601545,0.3675264087069924
ANXA1_FPR3,Macrophage,cDC2,2,2.0,1.7998912738496071,True,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8999456369248036,I-II,1,0.5344511144861944,8,0.3856869939331529,4.0,2,0.5344511144861944,0.36549452243860914
ANXA1_FPR3,T cell CD4,cDC2,2,2.0,1.7146640011223346,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.8573320005611673,I-II,1,0.491968984917959,8,0.40660526202307,4.0,2,0.491968984917959,0.36536301564320833
TNF_TNFRSF1B,T cell CD4 dividing,Monocyte classical,2,2.0,1.0254349046015712,False,True,Deng_Liu_LUAD_2024;UKIM-V-2,1.0,0.5127174523007856,I-II,1,0.1485652180138302,8,0.0,3.0,2,0.1485652180138302,0.36415223428695537
