interacting_pair,sender_cell_type,receiver_cell_type,eligible_datasets,supporting_datasets,rank_sum,ligand_deg,receptor_deg,datasets,prevalence,activity,time,cluster,activity_cluster_1,eligible_cluster_1,testable_other_clusters,max_other_activity,specificity
ANXA1_FPR1,T cell CD8 naive,myeloid dividing,4,3.0,1.8620866784313095,False,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020,0.75,0.46552166960782737,III-IV,0,0.0,2,1,0.0,0.46552166960782737
PECAM1_CD38,Endothelial cell venous,Macrophage,5,3.0,2.322507869839554,True,False,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.6,0.4645015739679108,III-IV,0,0.0,5,1,0.0,0.4645015739679108
CD34_SELL,Endothelial cell venous,T cell CD8 naive,4,3.0,1.8559259001152602,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020,0.75,0.46398147502881504,III-IV,0,0.0,2,1,0.0,0.46398147502881504
CLU_TREM2_receptor,Endothelial cell venous,myeloid dividing,4,4.0,1.8379056109310974,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,1.0,0.45947640273277435,III-IV,0,0.0,2,1,0.0,0.45947640273277435
HLA-E_CD94:NKG2C,T cell NK-like,NK cell,3,2.0,1.367943467811982,False,False,Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2,0.6666666666666666,0.4559811559373273,III-IV,0,0.0,4,1,0.0,0.4559811559373273
CD34_SELL,Endothelial cell venous,NK cell,5,4.0,2.2744537898412336,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020;Zilionis_Klein_2019,0.8,0.45489075796824674,III-IV,0,0.0,4,1,0.0,0.45489075796824674
CD320_JAML,Endothelial cell venous,cDC2,5,4.0,2.2740884911915566,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.8,0.4548176982383113,III-IV,0,0.0,5,1,0.0,0.4548176982383113
CD99_PILRA,Endothelial cell venous,Macrophage,5,3.0,2.271205242525797,True,True,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.6,0.4542410485051594,III-IV,0,0.0,5,1,0.0,0.4542410485051594
PVR_TIGIT,Endothelial cell venous,T cell regulatory,5,4.0,2.271202073411028,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.8,0.4542404146822056,III-IV,0,0.0,5,1,0.0,0.4542404146822056
HLA-E_KLRK1,Endothelial cell venous,T cell CD8 terminally exhausted,4,2.0,1.8164037305539074,True,True,Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.5,0.45410093263847684,III-IV,0,0.0,3,1,0.0,0.45410093263847684
CXCL12_CXCR4,Endothelial cell venous,T cell CD8 naive,4,2.0,1.8147987040832567,False,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.5,0.4536996760208142,III-IV,0,0.0,2,1,0.0,0.4536996760208142
CCL5_ACKR1,myeloid dividing,Endothelial cell venous,4,3.0,1.8143472378643535,False,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020,0.75,0.45358680946608837,III-IV,0,0.0,2,1,0.0,0.45358680946608837
CXCL14_CXCR4,myeloid dividing,T cell CD8 naive,4,2.0,1.8073711114447162,True,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.5,0.45184277786117905,III-IV,0,0.0,2,1,0.0,0.45184277786117905
HLA-E_KLRK1,T cell CD8 naive,NK cell,4,2.0,1.8048061011252106,False,True,Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.5,0.45120152528130264,III-IV,0,0.0,3,1,0.0,0.45120152528130264
PVR_TIGIT,Endothelial cell venous,T cell CD4 dividing,2,2.0,0.9015894399859514,True,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,1.0,0.4507947199929757,III-IV,0,0.0,2,1,0.0,0.4507947199929757
ANXA1_FPR3,Endothelial cell venous,myeloid dividing,4,3.0,1.8003616470203991,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020,0.75,0.4500904117550998,III-IV,0,0.0,2,1,0.0,0.4500904117550998
APP_CD74,myeloid dividing,Endothelial cell venous,4,2.0,1.7966120039296745,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020,0.5,0.4491530009824186,III-IV,0,0.0,2,1,0.0,0.4491530009824186
HLA-E_KLRK1,Endothelial cell venous,T cell CD8 naive,4,2.0,1.7938861595049516,True,True,Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.5,0.4484715398762379,III-IV,0,0.0,2,1,0.0,0.4484715398762379
HLA-E_KLRK1,Endothelial cell venous,T cell CD8 dividing,4,2.0,1.7896643164889598,True,True,Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.5,0.44741607912223996,III-IV,0,0.0,3,1,0.0,0.44741607912223996
CXCL14_CXCR4,T cell CD8 dividing,T cell CD8 naive,4,2.0,1.7893567555376706,False,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.5,0.44733918888441765,III-IV,0,0.0,3,1,0.0,0.44733918888441765
HLA-E_KLRC1,T cell CD8 naive,NK cell,4,2.0,1.7851289679980247,False,True,Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.5,0.44628224199950617,III-IV,0,0.0,3,1,0.0,0.44628224199950617
PODXL_SELL,Endothelial cell venous,T cell CD4,5,5.0,2.2205310412852346,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.44410620825704694,III-IV,0,0.0,5,1,0.0,0.44410620825704694
VEGFA_FLT1,Macrophage,Endothelial cell venous,5,5.0,2.2189529793695497,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.44379059587390995,III-IV,0,0.0,5,1,0.0,0.44379059587390995
ADM_RAMP3,Macrophage,Endothelial cell venous,5,4.0,2.205665690228411,True,True,Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,0.8,0.4411331380456822,III-IV,0,0.0,5,1,0.0,0.4411331380456822
CD99_PILRA,Endothelial cell venous,Monocyte classical,5,3.0,2.1970404512443213,True,True,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.6,0.4394080902488643,III-IV,0,0.0,5,1,0.0,0.4394080902488643
LCK_CD8_receptor,T cell CD8 naive,T cell CD8 effector memory,4,3.0,1.7557513092685135,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020,0.75,0.4389378273171284,III-IV,0,0.0,3,1,0.0,0.4389378273171284
HLA-E_KLRK1,T cell CD8 naive,T cell CD8 terminally exhausted,4,2.0,1.7504975546112256,False,True,Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.5,0.4376243886528064,III-IV,0,0.0,3,1,0.0,0.4376243886528064
CCL5_ACKR1,Macrophage,Endothelial cell venous,5,4.0,2.186375379357605,False,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.8,0.437275075871521,III-IV,0,0.0,5,1,0.0,0.437275075871521
ANXA1_FPR3,T cell CD8 naive,myeloid dividing,4,3.0,1.7303549578375557,False,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020,0.75,0.4325887394593889,III-IV,0,0.0,2,1,0.0,0.4325887394593889
CCL5_CCR1,T cell CD8 naive,T cell CD8 dividing,4,2.0,1.7198293876423874,True,False,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.5,0.42995734691059684,III-IV,0,0.0,3,1,0.0,0.42995734691059684
CD44_TYROBP,Mast cell,T cell NK-like,3,2.0,1.2828353663336225,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020,0.6666666666666666,0.42761178877787415,III-IV,0,0.0,4,1,0.0,0.42761178877787415
LCK_CD8_receptor,T cell NK-like,T cell CD8 naive,3,3.0,1.282387553028883,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2,1.0,0.42746251767629434,III-IV,0,0.0,3,1,0.0,0.42746251767629434
HLA-E_KLRK1,T cell CD8 naive,T cell CD8 dividing,4,2.0,1.7056704179827293,False,True,Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.5,0.42641760449568233,III-IV,0,0.0,3,1,0.0,0.42641760449568233
GAS6_AXL,Endothelial cell venous,Pericyte,3,2.0,1.27643983895678,True,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.6666666666666666,0.42547994631892666,III-IV,0,0.0,2,1,0.0,0.42547994631892666
EDN1_EDNRA,Endothelial cell venous,Pericyte,3,2.0,1.2702863600001946,True,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.6666666666666666,0.4234287866667315,III-IV,0,0.0,2,1,0.0,0.4234287866667315
ANXA1_FPR1,T cell NK-like,myeloid dividing,3,2.0,1.260933133567064,False,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020,0.6666666666666666,0.4203110445223546,III-IV,0,0.0,3,1,0.0,0.4203110445223546
APP_FPR2,Endothelial cell venous,Monocyte classical,5,3.0,2.0922443567663267,True,False,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.6,0.41844887135326536,III-IV,0,0.0,5,1,0.0,0.41844887135326536
JAG1_NOTCH4,Pericyte,Endothelial cell venous,3,3.0,1.2504560929730313,True,True,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,1.0,0.4168186976576771,III-IV,0,0.0,2,1,0.0,0.4168186976576771
CXCL8_ACKR1,Endothelial cell venous,Endothelial cell venous,5,4.0,2.075743121889343,False,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020;Zilionis_Klein_2019,0.8,0.41514862437786865,III-IV,0,0.0,5,1,0.0,0.41514862437786865
CD99_PILRA,T cell NK-like,Macrophage alveolar,3,2.0,1.2284639132818778,False,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020,0.6666666666666666,0.40948797109395924,III-IV,0,0.0,3,1,0.0,0.40948797109395924
ADM_RAMP3,Monocyte classical,Endothelial cell venous,5,3.0,2.042891462486613,True,True,Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.6,0.4085782924973226,III-IV,0,0.0,5,1,0.0,0.4085782924973226
CD99_PILRA,Endothelial cell venous,cDC2,5,3.0,2.0374740358518544,True,True,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.6,0.4074948071703709,III-IV,0,0.0,5,1,0.0,0.4074948071703709
CD44_SELE,Monocyte classical,Endothelial cell venous,5,3.0,2.0310959650283094,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020,0.6,0.4062191930056619,III-IV,0,0.0,5,1,0.0,0.4062191930056619
LCK_CD8_receptor,T cell CD8 activated,T cell NK-like,2,2.0,0.8102519386271395,False,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020,1.0,0.40512596931356976,III-IV,0,0.0,3,1,0.0,0.40512596931356976
CD44_TYROBP,Endothelial cell venous,myeloid dividing,4,2.0,1.6155372704438034,False,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020,0.5,0.40388431761095084,III-IV,0,0.0,2,1,0.0,0.40388431761095084
PODXL_SELL,Endothelial cell venous,Monocyte classical,5,5.0,2.018121381506939,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.40362427630138786,III-IV,0,0.0,5,1,0.0,0.40362427630138786
CD34_SELL,Endothelial cell venous,T cell CD8 activated,3,2.0,1.208955877678015,True,False,Hu_Zhang_2023_NSCLC;Zilionis_Klein_2019,0.6666666666666666,0.4029852925593383,III-IV,0,0.0,3,1,0.0,0.4029852925593383
CD52_SIGLEC10,T cell CD8 naive,Mast cell,4,2.0,1.6011014909739394,True,False,Kim_Lee_2020;Maynard_Bivona_2020,0.5,0.40027537274348485,III-IV,0,0.0,3,1,0.0,0.40027537274348485
ANXA1_FPR1,T cell CD8 naive,Macrophage,4,3.0,1.6006646550988761,False,True,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.75,0.40016616377471903,III-IV,0,0.0,3,1,0.0,0.40016616377471903
HLA-E_CD94:NKG2A,T cell CD8 naive,T cell CD8 terminally exhausted,4,2.0,1.5983756978114154,False,False,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2,0.5,0.39959392445285385,III-IV,0,0.0,3,1,0.0,0.39959392445285385
CXCL16_CXCR6,Macrophage,T cell CD8 naive,4,3.0,1.5850235601073175,True,False,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.75,0.39625589002682937,III-IV,0,0.0,3,1,0.0,0.39625589002682937
ANXA1_FPR3,T cell NK-like,Macrophage alveolar,3,2.0,1.1883398749752554,False,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020,0.6666666666666666,0.39611329165841846,III-IV,0,0.0,3,1,0.0,0.39611329165841846
ANXA1_FPR3,T cell NK-like,myeloid dividing,3,2.0,1.1877700771967339,False,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020,0.6666666666666666,0.39592335906557796,III-IV,0,0.0,3,1,0.0,0.39592335906557796
CD52_SIGLEC10,T cell CD4 dividing,B cell,2,2.0,1.2136565207862609,True,False,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,1.0,0.6068282603931304,III-IV,0,0.2121411713046819,3,1,0.2121411713046819,0.3946870890884485
CCL2_ACKR1,Pericyte,Endothelial cell venous,3,2.0,1.1838265215345556,False,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.6666666666666666,0.3946088405115185,III-IV,0,0.0,2,1,0.0,0.3946088405115185
PGF_FLT1_complex,Pericyte,Endothelial cell venous,3,3.0,1.1828747750863695,True,False,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,1.0,0.3942915916954565,III-IV,0,0.0,2,1,0.0,0.3942915916954565
PTPRC_MRC1,T cell CD8 naive,cDC2,4,2.0,1.576775256858538,False,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.5,0.3941938142146345,III-IV,0,0.0,3,1,0.0,0.3941938142146345
APP_FPR2,Endothelial cell venous,Macrophage,5,3.0,1.968709766654956,True,False,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.6,0.3937419533309912,III-IV,0,0.0,5,1,0.0,0.3937419533309912
LCK_CD8_receptor,T cell CD8 naive,T cell CD8 dividing,4,3.0,1.5730042493510128,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2,0.75,0.3932510623377532,III-IV,0,0.0,3,1,0.0,0.3932510623377532
LCK_CD8_receptor,T cell CD4,T cell NK-like,3,3.0,1.1794495248906223,False,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2,1.0,0.39314984163020744,III-IV,0,0.0,4,1,0.0,0.39314984163020744
HLA-E_CD94:NKG2E,T cell CD8 naive,NK cell,4,2.0,1.5662210635137677,False,False,Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.5,0.3915552658784419,III-IV,0,0.0,3,1,0.0,0.3915552658784419
HLA-E_CD94:NKG2A,T cell CD8 naive,T cell CD8 dividing,4,2.0,1.5621028184700596,False,False,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2,0.5,0.3905257046175149,III-IV,0,0.0,3,1,0.0,0.3905257046175149
VEGFA_FLT1,Fibroblast peribronchial,Endothelial cell venous,5,5.0,1.9507335702944923,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.39014671405889845,III-IV,0,0.0,3,1,0.0,0.39014671405889845
CXCL1_ACKR1,Macrophage,Endothelial cell venous,5,3.0,1.948949248367315,False,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020,0.6,0.389789849673463,III-IV,0,0.0,5,1,0.0,0.389789849673463
CD44_TYROBP,Monocyte classical,T cell NK-like,3,2.0,1.1665389656434844,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020,0.6666666666666666,0.38884632188116147,III-IV,0,0.0,4,1,0.0,0.38884632188116147
CD99_PILRA,T cell CD4 dividing,myeloid dividing,2,2.0,1.231078003702553,True,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,1.0,0.6155390018512765,III-IV,0,0.2281495982707288,3,1,0.2281495982707288,0.38738940358054774
ADM_RAMP3,Endothelial cell venous,Endothelial cell venous,5,3.0,1.9316076342072976,True,True,Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.6,0.38632152684145954,III-IV,0,0.0,5,1,0.0,0.38632152684145954
GJA1_GJA1,Endothelial cell venous,Endothelial cell venous,5,4.0,1.9274158996016917,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.8,0.3854831799203383,III-IV,0,0.0,5,1,0.0,0.3854831799203383
COL4A2_ADGRG6,Fibroblast peribronchial,Endothelial cell venous,5,5.0,1.9253865839483861,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.3850773167896772,III-IV,0,0.0,3,1,0.0,0.3850773167896772
CCL5_CCR1,T cell CD8 activated,Macrophage alveolar,3,3.0,1.786960495999699,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Zilionis_Klein_2019,1.0,0.5956534986665664,III-IV,0,0.21243619298534497,4,1,0.21243619298534497,0.38321730568122137
PTPRC_CD22,T cell CD8 naive,B cell,4,2.0,1.5303836910205326,False,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.5,0.38259592275513316,III-IV,0,0.0,3,1,0.0,0.38259592275513316
VEGFA_FLT1,Macrophage alveolar,Endothelial cell venous,5,5.0,1.908841349619361,False,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.3817682699238722,III-IV,0,0.0,3,1,0.0,0.3817682699238722
THBS1_CD36,Pericyte,Endothelial cell venous,3,2.0,1.1359293166123052,True,False,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.6666666666666666,0.3786431055374351,III-IV,0,0.0,2,1,0.0,0.3786431055374351
HLA-E_CD94:NKG2C,T cell CD8 naive,T cell CD8 terminally exhausted,4,2.0,1.5080875269986143,False,False,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2,0.5,0.37702188174965356,III-IV,0,0.0,3,1,0.0,0.37702188174965356
TGM2_ADGRG1,Endothelial cell venous,Endothelial cell venous,5,4.0,1.8802746914986617,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.8,0.37605493829973236,III-IV,0,0.0,5,1,0.0,0.37605493829973236
LCK_CD8_receptor,T cell NK-like,T cell CD8 effector memory,3,2.0,1.1233982942157885,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020,0.6666666666666666,0.3744660980719295,III-IV,0,0.0,4,1,0.0,0.3744660980719295
CLU_TREM2_receptor,Endothelial cell venous,Macrophage,5,4.0,1.8709615164337967,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.8,0.37419230328675934,III-IV,0,0.0,5,1,0.0,0.37419230328675934
APP_TNFRSF21,Pericyte,Endothelial cell venous,3,2.0,1.122020648880419,True,False,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.6666666666666666,0.3740068829601397,III-IV,0,0.0,2,1,0.0,0.3740068829601397
CD34_SELL,Endothelial cell venous,T cell CD8 dividing,4,2.0,1.488510070471757,True,False,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.5,0.3721275176179393,III-IV,0,0.0,3,1,0.0,0.3721275176179393
HLA-E_CD94:NKG2C,T cell CD8 naive,T cell CD8 dividing,4,2.0,1.485719527621312,False,False,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2,0.5,0.371429881905328,III-IV,0,0.0,3,1,0.0,0.371429881905328
CD52_SIGLEC10,T cell CD8 naive,Monocyte classical,4,2.0,1.482494189132305,True,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.5,0.3706235472830762,III-IV,0,0.0,3,1,0.0,0.3706235472830762
CXCL1_ACKR1,myeloid dividing,Endothelial cell venous,4,2.0,1.480513421417254,False,True,Kim_Lee_2020;Maynard_Bivona_2020,0.5,0.3701283553543135,III-IV,0,0.0,2,1,0.0,0.3701283553543135
CD44_TYROBP,Mast cell,T cell CD8 naive,4,2.0,1.475751167444036,True,False,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.5,0.368937791861009,III-IV,0,0.0,3,1,0.0,0.368937791861009
LCK_CD8_receptor,NK cell,T cell NK-like,3,3.0,1.1048322924589797,False,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2,1.0,0.3682774308196599,III-IV,0,0.0,4,1,0.0,0.3682774308196599
CD44_TYROBP,Macrophage alveolar,T cell NK-like,3,2.0,1.1026089863335622,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020,0.6666666666666666,0.3675363287778541,III-IV,0,0.0,3,1,0.0,0.3675363287778541
APP_TREM2_receptor,Endothelial cell venous,cDC2,5,3.0,1.8372115866302825,True,False,Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.6,0.3674423173260565,III-IV,0,0.0,5,1,0.0,0.3674423173260565
CD44_TYROBP,myeloid dividing,T cell NK-like,3,2.0,1.0972216360535914,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020,0.6666666666666666,0.3657405453511971,III-IV,0,0.0,3,1,0.0,0.3657405453511971
CXCL16_CXCR6,Macrophage,T cell NK-like,3,2.0,1.0955763053139902,True,False,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2,0.6666666666666666,0.36519210177133005,III-IV,0,0.0,4,1,0.0,0.36519210177133005
COL4A2_ADGRG6,Fibroblast peribronchial,Pericyte,3,2.0,1.0924121118568575,True,False,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.6666666666666666,0.3641373706189525,III-IV,0,0.0,2,1,0.0,0.3641373706189525
VEGFA_NRP1,Monocyte classical,Endothelial cell venous,5,4.0,1.8185946656048753,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.8,0.36371893312097503,III-IV,0,0.0,5,1,0.0,0.36371893312097503
VEGFA_NRP1,Mast cell,Endothelial cell venous,5,4.0,1.8121349589910831,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020;Zilionis_Klein_2019,0.8,0.36242699179821664,III-IV,0,0.0,5,1,0.0,0.36242699179821664
CD34_SELL,Endothelial cell venous,cDC2,5,3.0,1.8020218887086603,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020,0.6,0.36040437774173206,III-IV,0,0.0,5,1,0.0,0.36040437774173206
ADM_RAMP3,cDC2,Endothelial cell venous,5,3.0,1.7999148757144412,False,True,Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.6,0.35998297514288824,III-IV,0,0.0,5,1,0.0,0.35998297514288824
PTPRC_CD22,T cell CD8 naive,Mast cell,4,2.0,1.4324683260507807,False,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.5,0.35811708151269517,III-IV,0,0.0,3,1,0.0,0.35811708151269517
TNFSF10_TNFRSF10D,Endothelial cell venous,Pericyte,3,2.0,1.0734155901531826,True,False,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.6666666666666666,0.35780519671772754,III-IV,0,0.0,2,1,0.0,0.35780519671772754
ADM_RAMP3,Fibroblast peribronchial,Endothelial cell venous,5,3.0,1.784758453553257,False,True,Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.6,0.3569516907106514,III-IV,0,0.0,3,1,0.0,0.3569516907106514
TNF_TNFRSF1B,T cell CD4 dividing,cDC2,2,2.0,1.0722276433048124,True,True,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,1.0,0.5361138216524062,III-IV,0,0.18025816713569068,3,1,0.18025816713569068,0.3558556545167155
TGM2_ADGRG1,Endothelial cell venous,NK cell,5,3.0,1.767952227232187,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020,0.6,0.3535904454464374,III-IV,0,0.0,4,1,0.0,0.3535904454464374
PVR_TIGIT,Endothelial cell venous,T cell CD8 terminally exhausted,4,4.0,1.4101819076844422,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,1.0,0.35254547692111055,III-IV,0,0.0,3,1,0.0,0.35254547692111055
ICAM1_integrin_aXb2_complex,Endothelial cell venous,Monocyte classical,5,5.0,1.7603582751409603,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.35207165502819204,III-IV,0,0.0,5,1,0.0,0.35207165502819204
CD34_SELL,Endothelial cell venous,T cell CD8 terminally exhausted,4,2.0,1.4048395411679095,True,False,Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020,0.5,0.3512098852919774,III-IV,0,0.0,3,1,0.0,0.3512098852919774
ANXA1_FPR1,Endothelial cell venous,Macrophage,5,3.0,1.750874686301857,True,True,Hu_Zhang_2023_NSCLC;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020,0.6,0.3501749372603714,III-IV,0,0.0,5,1,0.0,0.3501749372603714
ANXA1_FPR3,Endothelial cell venous,Macrophage alveolar,5,3.0,1.74141613594342,True,True,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Maynard_Bivona_2020,0.6,0.348283227188684,III-IV,0,0.0,3,1,0.0,0.348283227188684
ICAM1_integrin_aXb2_complex,Endothelial cell venous,cDC2,5,5.0,1.7404005142361139,True,False,Hu_Zhang_2023_NSCLC;Kim_Lee_2020;Lambrechts_Thienpont_2018_6149v2;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.3480801028472228,III-IV,0,0.0,5,1,0.0,0.3480801028472228
