interacting_pair,partner_a,partner_b,gene_a,gene_b,directionality,classification,interacting_cells,significant_mean
ProstaglandinE2_byPTGES_PTGER4,complex:ProstaglandinE2_byPTGES,simple:P35408,,PTGER4,Ligand-Receptor,Signaling by Prostaglandin,Monocyte non-classical|cDC1,0.702
PVR_CD226,simple:P15151,simple:Q15762,PVR,CD226,Ligand-Receptor,Signaling by Poliovirus receptor,Monocyte non-classical|cDC1,0.63
CADM3_CADM1,simple:Q8N126,simple:Q9BY67,CADM3,CADM1,Adhesion-Adhesion,Adhesion by CADM,Monocyte non-classical|cDC1,0.645
CXCL10_DPP4,simple:P02778,simple:P27487,CXCL10,DPP4,Ligand-Receptor,Signaling by Chemokines,Monocyte non-classical|cDC1,0.656
CXCL2_DPP4,simple:P19875,simple:P27487,CXCL2,DPP4,Ligand-Receptor,Signaling by Chemokines,Monocyte non-classical|cDC1,0.643
CD40LG_CD40,simple:P29965,simple:P25942,CD40LG,CD40,Ligand-Receptor,,Monocyte non-classical|cDC1,0.599
CXCL9_DPP4,simple:Q07325,simple:P27487,CXCL9,DPP4,Ligand-Receptor,Signaling by Chemokines,Monocyte non-classical|cDC1,0.615
CXCL16_CXCR6,simple:Q9H2A7,simple:O00574,CXCL16,CXCR6,Ligand-Receptor,Signaling by Chemokines,Monocyte non-classical|cDC1,0.599
CADM1_CADM1,simple:Q9BY67,simple:Q9BY67,CADM1,CADM1,Adhesion-Adhesion,Adhesion by CADM,Monocyte non-classical|cDC1,0.629
HBEGF_ERBB4,simple:Q99075,simple:Q15303,HBEGF,ERBB4,Ligand-Receptor,Signaling by Epidermal growth factor,Monocyte non-classical|cDC1,0.638
FTL_SCARA5,simple:P02792,simple:Q6ZMJ2,FTL,SCARA5,Ligand-Receptor,,Monocyte non-classical|cDC1,0.598
CD86_CTLA4,simple:P42081,simple:P16410,CD86,CTLA4,Ligand-Receptor,,Monocyte non-classical|cDC1,0.643
CD52_SIGLEC10,simple:P31358,simple:Q96LC7,CD52,SIGLEC10,Ligand-Receptor,,Monocyte non-classical|cDC1,0.753
ProstaglandinE2_byPTGES_PTGER3,complex:ProstaglandinE2_byPTGES,simple:P43115,,PTGER3,Ligand-Receptor,Signaling by Prostaglandin,Monocyte non-classical|cDC1,0.768
CXCL11_DPP4,simple:O14625,simple:P27487,CXCL11,DPP4,Ligand-Receptor,Signaling by Chemokines,Monocyte non-classical|cDC1,0.618
ICAM1_integrin_aXb2_complex,simple:P05362,complex:integrin_aXb2_complex,ICAM1,,Ligand-Receptor,Adhesion by ICAM,Monocyte non-classical|cDC1,0.578
DLK1_NOTCH2,simple:P80370,simple:Q04721,DLK1,NOTCH2,Ligand-Receptor,Signaling by Notch,Monocyte non-classical|cDC1,0.624
Dehydroepiandrosterone_bySTS_NR1I2,complex:Dehydroepiandrosterone_bySTS,simple:O75469,,NR1I2,Ligand-Receptor,Signaling by Dehydroepiandrosterone,Monocyte non-classical|cDC1,0.593
HBEGF_ERBB2,simple:Q99075,simple:P04626,HBEGF,ERBB2,Ligand-Receptor,Signaling by Epidermal growth factor,Monocyte non-classical|cDC1,0.62
XCL1_XCR1,simple:P47992,simple:P46094,XCL1,XCR1,Ligand-Receptor,Signaling by Lymphotactin,Monocyte non-classical|cDC1,0.637
PRNP_ADGRG6,simple:F7VJQ1,simple:Q86SQ4,PRNP,ADGRG6,Ligand-Receptor,,Monocyte non-classical|cDC1,0.654
COL4A3_ADGRG6,simple:Q01955,simple:Q86SQ4,COL4A3,ADGRG6,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Monocyte non-classical|cDC1,0.634
LAMA2_ADGRG6,simple:P24043,simple:Q86SQ4,LAMA2,ADGRG6,Ligand-Receptor,,Monocyte non-classical|cDC1,0.628
FTH1_SCARA5,simple:P02794,simple:Q6ZMJ2,FTH1,SCARA5,Ligand-Receptor,,Monocyte non-classical|cDC1,0.609
CCL22_DPP4,simple:O00626,simple:P27487,CCL22,DPP4,Ligand-Receptor,Signaling by Chemokines,Monocyte non-classical|cDC1,0.634
FCER2_integrin_aXb2_complex,simple:P06734,complex:integrin_aXb2_complex,FCER2,,Receptor-Receptor,Signaling by FC receptor,Monocyte non-classical|cDC1,0.566
TNFSF13B_TNFRSF13C,simple:Q9Y275,simple:Q96RJ3,TNFSF13B,TNFRSF13C,Ligand-Receptor,Signaling by Tumor necrosis factor,Monocyte non-classical|cDC2,0.619
PTPRC_MRC1,simple:P08575,simple:P22897,PTPRC,MRC1,Receptor-Receptor,,Monocyte non-classical|cDC2,0.671
ProstaglandinE2_byPTGES_PTGER1,complex:ProstaglandinE2_byPTGES,simple:P34995,,PTGER1,Ligand-Receptor,Signaling by Prostaglandin,Monocyte non-classical|cDC2,0.636
CD44_TYROBP,simple:P16070,simple:O43914,CD44,TYROBP,Ligand-Receptor,,Monocyte non-classical|cDC2,0.645
TNFSF13B_TNFRSF17,simple:Q9Y275,simple:Q02223,TNFSF13B,TNFRSF17,Ligand-Receptor,Signaling by Tumor necrosis factor,Monocyte non-classical|cDC2,0.615
PTPRC_CD22,simple:P08575,simple:P20273,PTPRC,CD22,Receptor-Receptor,,Monocyte non-classical|cDC2,0.603
CCL20_CCR6,simple:P78556,simple:P51684,CCL20,CCR6,Ligand-Receptor,Signaling by Chemokines,Monocyte non-classical|cDC2,0.602
TNFSF13B_TNFRSF13B,simple:Q9Y275,simple:O14836,TNFSF13B,TNFRSF13B,Ligand-Receptor,Signaling by Tumor necrosis factor,Monocyte non-classical|cDC2,0.616
PECAM1_CD38,simple:P16284,simple:P28907,PECAM1,CD38,Receptor-Receptor,,Monocyte non-classical|cDC2,0.639
LAIR1_LILRB4,simple:Q6GTX8,simple:Q8NHJ6,LAIR1,LILRB4,Receptor-Receptor,,Monocyte non-classical|cDC2,0.681
ProstaglandinE2_byPTGES_PTGER4,complex:ProstaglandinE2_byPTGES,simple:P35408,,PTGER4,Ligand-Receptor,Signaling by Prostaglandin,Monocyte non-classical|cDC2,0.694
TNF_TNFRSF1B,simple:P01375,simple:P20333,TNF,TNFRSF1B,Ligand-Receptor,Signaling by Tumor necrosis factor,Monocyte non-classical|cDC2,0.63
CXCL16_CXCR6,simple:Q9H2A7,simple:O00574,CXCL16,CXCR6,Ligand-Receptor,Signaling by Chemokines,Monocyte non-classical|cDC2,0.601
HBEGF_ERBB4,simple:Q99075,simple:Q15303,HBEGF,ERBB4,Ligand-Receptor,Signaling by Epidermal growth factor,Monocyte non-classical|cDC2,0.62
FTL_SCARA5,simple:P02792,simple:Q6ZMJ2,FTL,SCARA5,Ligand-Receptor,,Monocyte non-classical|cDC2,0.6
CD86_CTLA4,simple:P42081,simple:P16410,CD86,CTLA4,Ligand-Receptor,,Monocyte non-classical|cDC2,0.63
CD52_SIGLEC10,simple:P31358,simple:Q96LC7,CD52,SIGLEC10,Ligand-Receptor,,Monocyte non-classical|cDC2,0.697
ANXA1_FPR1,simple:P04083,simple:P21462,ANXA1,FPR1,Ligand-Receptor,Signaling by Annexin,Monocyte non-classical|cDC2,0.639
ProstaglandinE2_byPTGES_PTGER3,complex:ProstaglandinE2_byPTGES,simple:P43115,,PTGER3,Ligand-Receptor,Signaling by Prostaglandin,Monocyte non-classical|cDC2,0.733
HBEGF_EGFR,simple:Q99075,simple:P00533,HBEGF,EGFR,Ligand-Receptor,Signaling by Epidermal growth factor,Monocyte non-classical|cDC2,0.621
ICAM1_integrin_aXb2_complex,simple:P05362,complex:integrin_aXb2_complex,ICAM1,,Ligand-Receptor,Adhesion by ICAM,Monocyte non-classical|cDC2,0.597
Dehydroepiandrosterone_bySTS_NR1I2,complex:Dehydroepiandrosterone_bySTS,simple:O75469,,NR1I2,Ligand-Receptor,Signaling by Dehydroepiandrosterone,Monocyte non-classical|cDC2,0.61
HBEGF_ERBB2,simple:Q99075,simple:P04626,HBEGF,ERBB2,Ligand-Receptor,Signaling by Epidermal growth factor,Monocyte non-classical|cDC2,0.627
ANXA1_FPR3,simple:P04083,simple:P25089,ANXA1,FPR3,Ligand-Receptor,Signaling by Annexin,Monocyte non-classical|cDC2,0.649
FTH1_SCARA5,simple:P02794,simple:Q6ZMJ2,FTH1,SCARA5,Ligand-Receptor,,Monocyte non-classical|cDC2,0.611
CTSG_FPR1,simple:P08311,simple:P21462,CTSG,FPR1,Ligand-Receptor,Signaling by Cathepsin,Monocyte non-classical|cDC2,0.582
FCER2_integrin_aXb2_complex,simple:P06734,complex:integrin_aXb2_complex,FCER2,,Receptor-Receptor,Signaling by FC receptor,Monocyte non-classical|cDC2,0.584
CCL3_CCR1,simple:P10147,simple:P32246,CCL3,CCR1,Ligand-Receptor,Signaling by Chemokines,Monocyte non-classical|myeloid dividing,0.59
TNFSF13B_TNFRSF13C,simple:Q9Y275,simple:Q96RJ3,TNFSF13B,TNFRSF13C,Ligand-Receptor,Signaling by Tumor necrosis factor,Monocyte non-classical|myeloid dividing,0.618
Histamine_byHDC_HRH2,complex:Histamine_byHDC,simple:P25021,,HRH2,Ligand-Receptor,Signaling by Histamine,Monocyte non-classical|myeloid dividing,0.608
PTPRC_MRC1,simple:P08575,simple:P22897,PTPRC,MRC1,Receptor-Receptor,,Monocyte non-classical|myeloid dividing,0.708
CXCL5_CXCR2,simple:P42830,simple:P25025,CXCL5,CXCR2,Ligand-Receptor,Signaling by Chemokines,Monocyte non-classical|myeloid dividing,0.507
ProstaglandinE2_byPTGES_PTGER1,complex:ProstaglandinE2_byPTGES,simple:P34995,,PTGER1,Ligand-Receptor,Signaling by Prostaglandin,Monocyte non-classical|myeloid dividing,0.639
CD44_TYROBP,simple:P16070,simple:O43914,CD44,TYROBP,Ligand-Receptor,,Monocyte non-classical|myeloid dividing,0.663
TNFSF13B_TNFRSF17,simple:Q9Y275,simple:Q02223,TNFSF13B,TNFRSF17,Ligand-Receptor,Signaling by Tumor necrosis factor,Monocyte non-classical|myeloid dividing,0.614
PTPRC_CD22,simple:P08575,simple:P20273,PTPRC,CD22,Receptor-Receptor,,Monocyte non-classical|myeloid dividing,0.621
CCL8_CCR1,simple:P80075,simple:P32246,CCL8,CCR1,Ligand-Receptor,Signaling by Chemokines,Monocyte non-classical|myeloid dividing,0.602
CCL7_CCR1,simple:P80098,simple:P32246,CCL7,CCR1,Ligand-Receptor,Signaling by Chemokines,Monocyte non-classical|myeloid dividing,0.599
CCL20_CCR6,simple:P78556,simple:P51684,CCL20,CCR6,Ligand-Receptor,Signaling by Chemokines,Monocyte non-classical|myeloid dividing,0.611
CCL15_CCR1,simple:Q16663,simple:P32246,CCL15,CCR1,Ligand-Receptor,Signaling by Chemokines,Monocyte non-classical|myeloid dividing,0.592
CCL23_CCR1,simple:P55773,simple:P32246,CCL23,CCR1,Ligand-Receptor,Signaling by Chemokines,Monocyte non-classical|myeloid dividing,0.602
TNFSF13B_TNFRSF13B,simple:Q9Y275,simple:O14836,TNFSF13B,TNFRSF13B,Ligand-Receptor,Signaling by Tumor necrosis factor,Monocyte non-classical|myeloid dividing,0.616
PECAM1_CD38,simple:P16284,simple:P28907,PECAM1,CD38,Receptor-Receptor,,Monocyte non-classical|myeloid dividing,0.663
LAIR1_LILRB4,simple:Q6GTX8,simple:Q8NHJ6,LAIR1,LILRB4,Receptor-Receptor,,Monocyte non-classical|myeloid dividing,0.711
CD44_SELE,simple:P16070,simple:P16581,CD44,SELE,Ligand-Receptor,,Monocyte non-classical|myeloid dividing,0.554
ProstaglandinE2_byPTGES_PTGER4,complex:ProstaglandinE2_byPTGES,simple:P35408,,PTGER4,Ligand-Receptor,Signaling by Prostaglandin,Monocyte non-classical|myeloid dividing,0.714
APOE_TREM2_receptor,simple:P02649,complex:TREM2_receptor,APOE,,Ligand-Receptor,Signaling by Apolipoprotein,Monocyte non-classical|myeloid dividing,0.556
TNF_TNFRSF1B,simple:P01375,simple:P20333,TNF,TNFRSF1B,Ligand-Receptor,Signaling by Tumor necrosis factor,Monocyte non-classical|myeloid dividing,0.624
Estradiol_byCYP19A1_NR1I2,complex:Estradiol_byCYP19A1,simple:O75469,,NR1I2,Ligand-Receptor,Signaling by Steroids,Monocyte non-classical|myeloid dividing,0.609
CCL26_CCR1,simple:Q9Y258,simple:P32246,CCL26,CCR1,Ligand-Receptor,Signaling by Chemokines,Monocyte non-classical|myeloid dividing,0.602
CXCL16_CXCR6,simple:Q9H2A7,simple:O00574,CXCL16,CXCR6,Ligand-Receptor,Signaling by Chemokines,Monocyte non-classical|myeloid dividing,0.598
HFE_TFRC,simple:Q30201,simple:P02786,HFE,TFRC,Ligand-Receptor,,Monocyte non-classical|myeloid dividing,0.616
HBEGF_ERBB4,simple:Q99075,simple:Q15303,HBEGF,ERBB4,Ligand-Receptor,Signaling by Epidermal growth factor,Monocyte non-classical|myeloid dividing,0.659
FTL_SCARA5,simple:P02792,simple:Q6ZMJ2,FTL,SCARA5,Ligand-Receptor,,Monocyte non-classical|myeloid dividing,0.599
CD86_CTLA4,simple:P42081,simple:P16410,CD86,CTLA4,Ligand-Receptor,,Monocyte non-classical|myeloid dividing,0.627
CD52_SIGLEC10,simple:P31358,simple:Q96LC7,CD52,SIGLEC10,Ligand-Receptor,,Monocyte non-classical|myeloid dividing,0.715
ANXA1_FPR1,simple:P04083,simple:P21462,ANXA1,FPR1,Ligand-Receptor,Signaling by Annexin,Monocyte non-classical|myeloid dividing,0.65
ProstaglandinE2_byPTGES_PTGER3,complex:ProstaglandinE2_byPTGES,simple:P43115,,PTGER3,Ligand-Receptor,Signaling by Prostaglandin,Monocyte non-classical|myeloid dividing,0.65
ICAM1_integrin_aXb2_complex,simple:P05362,complex:integrin_aXb2_complex,ICAM1,,Ligand-Receptor,Adhesion by ICAM,Monocyte non-classical|myeloid dividing,0.599
ENTPD1_ADORA3,simple:P49961,simple:P0DMS8,ENTPD1,ADORA3,Ligand-Receptor,Signaling by Ectonucleoside,Monocyte non-classical|myeloid dividing,0.589
Dehydroepiandrosterone_bySTS_NR1I2,complex:Dehydroepiandrosterone_bySTS,simple:O75469,,NR1I2,Ligand-Receptor,Signaling by Dehydroepiandrosterone,Monocyte non-classical|myeloid dividing,0.758
HBEGF_ERBB2,simple:Q99075,simple:P04626,HBEGF,ERBB2,Ligand-Receptor,Signaling by Epidermal growth factor,Monocyte non-classical|myeloid dividing,0.634
ANXA1_FPR3,simple:P04083,simple:P25089,ANXA1,FPR3,Ligand-Receptor,Signaling by Annexin,Monocyte non-classical|myeloid dividing,0.673
APOB_TREM2_receptor,simple:P04114,complex:TREM2_receptor,APOB,,Ligand-Receptor,Signaling by Apolipoprotein,Monocyte non-classical|myeloid dividing,0.572
CEACAM1_CEACAM8,simple:P13688,simple:P31997,CEACAM1,CEACAM8,Adhesion-Adhesion,Adhesion by CEAM,Monocyte non-classical|myeloid dividing,0.621
FTH1_SCARA5,simple:P02794,simple:Q6ZMJ2,FTH1,SCARA5,Ligand-Receptor,,Monocyte non-classical|myeloid dividing,0.61
CTSG_FPR1,simple:P08311,simple:P21462,CTSG,FPR1,Ligand-Receptor,Signaling by Cathepsin,Monocyte non-classical|myeloid dividing,0.593
FCER2_integrin_aXb2_complex,simple:P06734,complex:integrin_aXb2_complex,FCER2,,Receptor-Receptor,Signaling by FC receptor,Monocyte non-classical|myeloid dividing,0.586
TNFSF13B_TNFRSF13C,simple:Q9Y275,simple:Q96RJ3,TNFSF13B,TNFRSF13C,Ligand-Receptor,Signaling by Tumor necrosis factor,Monocyte non-classical|pDC,0.618
Histamine_byHDC_HRH2,complex:Histamine_byHDC,simple:P25021,,HRH2,Ligand-Receptor,Signaling by Histamine,Monocyte non-classical|pDC,0.627
PTPRC_MRC1,simple:P08575,simple:P22897,PTPRC,MRC1,Receptor-Receptor,,Monocyte non-classical|pDC,0.598
ProstaglandinE2_byPTGES_PTGER1,complex:ProstaglandinE2_byPTGES,simple:P34995,,PTGER1,Ligand-Receptor,Signaling by Prostaglandin,Monocyte non-classical|pDC,0.633
CD44_TYROBP,simple:P16070,simple:O43914,CD44,TYROBP,Ligand-Receptor,,Monocyte non-classical|pDC,0.635
TNFSF13B_TNFRSF17,simple:Q9Y275,simple:Q02223,TNFSF13B,TNFRSF17,Ligand-Receptor,Signaling by Tumor necrosis factor,Monocyte non-classical|pDC,0.65
PTPRC_CD22,simple:P08575,simple:P20273,PTPRC,CD22,Receptor-Receptor,,Monocyte non-classical|pDC,0.593
PF4_CXCR3,simple:P02776,simple:P49682,PF4,CXCR3,Ligand-Receptor,,Monocyte non-classical|pDC,0.626
CXCL12_CXCR4,simple:P48061,simple:P61073,CXCL12,CXCR4,Ligand-Receptor,Signaling by Chemokines,Monocyte non-classical|pDC,0.585
LRFN5_PTPRS,simple:Q96NI6,simple:Q13332,LRFN5,PTPRS,Ligand-Receptor,Signaling by Leucine Rich Repeat And Fibronectin,Monocyte non-classical|pDC,0.642
TNFSF13B_TNFRSF13B,simple:Q9Y275,simple:O14836,TNFSF13B,TNFRSF13B,Ligand-Receptor,Signaling by Tumor necrosis factor,Monocyte non-classical|pDC,0.616
Estradiol_byCYP19A1_ESR2,complex:Estradiol_byCYP19A1,simple:Q92731,,ESR2,Ligand-Receptor,Signaling by Steroids,Monocyte non-classical|pDC,0.608
PECAM1_CD38,simple:P16284,simple:P28907,PECAM1,CD38,Receptor-Receptor,,Monocyte non-classical|pDC,0.653
LAIR1_LILRB4,simple:Q6GTX8,simple:Q8NHJ6,LAIR1,LILRB4,Receptor-Receptor,,Monocyte non-classical|pDC,0.744
ProstaglandinE2_byPTGES_PTGER4,complex:ProstaglandinE2_byPTGES,simple:P35408,,PTGER4,Ligand-Receptor,Signaling by Prostaglandin,Monocyte non-classical|pDC,0.603
HLA-G_LILRB1,simple:P17693,simple:Q8NHL6,HLA-G,LILRB1,Ligand-Receptor,Signaling by HLA,Monocyte non-classical|pDC,0.59
CXCL9_CXCR3,simple:Q07325,simple:P49682,CXCL9,CXCR3,Ligand-Receptor,Signaling by Chemokines,Monocyte non-classical|pDC,0.618
CXCL10_CXCR3,simple:P02778,simple:P49682,CXCL10,CXCR3,Ligand-Receptor,Signaling by Chemokines,Monocyte non-classical|pDC,0.658
DLK1_NOTCH4,simple:P80370,simple:Q99466,DLK1,NOTCH4,Ligand-Receptor,Signaling by Notch,Monocyte non-classical|pDC,0.656
CXCL10_DPP4,simple:P02778,simple:P27487,CXCL10,DPP4,Ligand-Receptor,Signaling by Chemokines,Monocyte non-classical|pDC,0.645
CXCL2_DPP4,simple:P19875,simple:P27487,CXCL2,DPP4,Ligand-Receptor,Signaling by Chemokines,Monocyte non-classical|pDC,0.632
TNF_TNFRSF1B,simple:P01375,simple:P20333,TNF,TNFRSF1B,Ligand-Receptor,Signaling by Tumor necrosis factor,Monocyte non-classical|pDC,0.646
CXCL11_CXCR3,simple:O14625,simple:P49682,CXCL11,CXCR3,Ligand-Receptor,Signaling by Chemokines,Monocyte non-classical|pDC,0.621
CXCL16_CXCR6,simple:Q9H2A7,simple:O00574,CXCL16,CXCR6,Ligand-Receptor,Signaling by Chemokines,Monocyte non-classical|pDC,0.597
HFE_TFRC,simple:Q30201,simple:P02786,HFE,TFRC,Ligand-Receptor,,Monocyte non-classical|pDC,0.594
FTL_SCARA5,simple:P02792,simple:Q6ZMJ2,FTL,SCARA5,Ligand-Receptor,,Monocyte non-classical|pDC,0.735
CD86_CTLA4,simple:P42081,simple:P16410,CD86,CTLA4,Ligand-Receptor,,Monocyte non-classical|pDC,0.62
PODXL2_SELL,simple:Q9NZ53,simple:P14151,PODXL2,SELL,Ligand-Receptor,Signaling by Podocalyxin-like protein,Monocyte non-classical|pDC,0.631
SLITRK6_PTPRS,simple:Q9H5Y7,simple:Q13332,SLITRK6,PTPRS,Ligand-Receptor,Signaling by SLIT and NTRK-like protein,Monocyte non-classical|pDC,0.633
ProstaglandinE2_byPTGES_PTGER3,complex:ProstaglandinE2_byPTGES,simple:P43115,,PTGER3,Ligand-Receptor,Signaling by Prostaglandin,Monocyte non-classical|pDC,0.623
HBEGF_ERBB2,simple:Q99075,simple:P04626,HBEGF,ERBB2,Ligand-Receptor,Signaling by Epidermal growth factor,Monocyte non-classical|pDC,0.623
THBS1_CD36,simple:P07996,simple:P16671,THBS1,CD36,Ligand-Receptor,Signaling by Thrombospondin precursor,Monocyte non-classical|pDC,0.663
THBS2_CD36,simple:P35442,simple:P16671,THBS2,CD36,Ligand-Receptor,Signaling by Thrombospondin precursor,Monocyte non-classical|pDC,0.626
EFNA5_EPHA2,simple:P52803,simple:P29317,EFNA5,EPHA2,Ligand-Receptor,Signaling by Ephrin,Monocyte non-classical|pDC,0.619
FTH1_SCARA5,simple:P02794,simple:Q6ZMJ2,FTH1,SCARA5,Ligand-Receptor,,Monocyte non-classical|pDC,0.745
CCL22_DPP4,simple:O00626,simple:P27487,CCL22,DPP4,Ligand-Receptor,Signaling by Chemokines,Monocyte non-classical|pDC,0.623
PI16_TNFRSF21,simple:Q6UXB8,simple:O75509,PI16,TNFRSF21,Ligand-Receptor,,Monocyte non-classical|pDC,0.645
XCL2_XCR1,simple:Q9UBD3,simple:P46094,XCL2,XCR1,Ligand-Receptor,Signaling by Lymphotactin,NK cell|Monocyte non-classical,0.594
CCL5_CCR1,simple:P13501,simple:P32246,CCL5,CCR1,Ligand-Receptor,Signaling by Chemokines,NK cell|Monocyte non-classical,0.634
CCL3_CCR1,simple:P10147,simple:P32246,CCL3,CCR1,Ligand-Receptor,Signaling by Chemokines,NK cell|Monocyte non-classical,0.626
LTA_TNFRSF1B,simple:P01374,simple:P20333,LTA,TNFRSF1B,Ligand-Receptor,Signaling by Tumor necrosis factor,NK cell|Monocyte non-classical,0.633
LTC4_byLTC4S_CYSLTR2,complex:LTC4_byLTC4S,simple:Q9NS75,,CYSLTR2,Ligand-Receptor,Signaling by Lipoxin/Leukotriene,NK cell|Monocyte non-classical,0.632
Histamine_byHDC_HRH2,complex:Histamine_byHDC,simple:P25021,,HRH2,Ligand-Receptor,Signaling by Histamine,NK cell|Monocyte non-classical,0.629
LipoxinA4_byALOX12_FPR2,complex:LipoxinA4_byALOX12,simple:P25090,,FPR2,Ligand-Receptor,Signaling by Lipoxin/Leukotriene,NK cell|Monocyte non-classical,0.625
CX3CL1_CX3CR1,simple:P78423,simple:P49238,CX3CL1,CX3CR1,Ligand-Receptor,Signaling by Chemokines,NK cell|Monocyte non-classical,0.628
LipoxinA4_byALOX5_FPR2,complex:LipoxinA4_byALOX5,simple:P25090,,FPR2,Ligand-Receptor,Signaling by Lipoxin/Leukotriene,NK cell|Monocyte non-classical,0.629
CCL23_FPR2,simple:P55773,simple:P25090,CCL23,FPR2,Ligand-Receptor,Signaling by Chemokines,NK cell|Monocyte non-classical,0.646
SAA1_FPR2,simple:P0DJI8,simple:P25090,SAA1,FPR2,Ligand-Receptor,,NK cell|Monocyte non-classical,0.623
CSF1_CSF1R,simple:P09603,simple:P07333,CSF1,CSF1R,Ligand-Receptor,Signaling by Colony-Stimulating factor,NK cell|Monocyte non-classical,0.626
CCL5_ACKR1,simple:P13501,simple:Q16570,CCL5,ACKR1,Ligand-Receptor,Signaling by Chemokines,NK cell|Monocyte non-classical,0.576
HLA-G_LILRB1,simple:P17693,simple:Q8NHL6,HLA-G,LILRB1,Ligand-Receptor,Signaling by HLA,NK cell|Monocyte non-classical,0.629
LeukotrieneC4_byLTC4S_CYSLTR2,complex:LeukotrieneC4_byLTC4S,simple:Q9NS75,,CYSLTR2,Ligand-Receptor,Signaling by Lipoxin/Leukotriene,NK cell|Monocyte non-classical,0.617
HLA-G_LILRB2,simple:P17693,simple:Q8N423,HLA-G,LILRB2,Ligand-Receptor,Signaling by HLA,NK cell|Monocyte non-classical,0.64
THY1_ADGRE2,simple:P04216,simple:Q9UHX3,THY1,ADGRE2,Adhesion-Adhesion,Adhesion by antigen THY1,NK cell|Monocyte non-classical,0.641
TNF_TNFRSF1B,simple:P01375,simple:P20333,TNF,TNFRSF1B,Ligand-Receptor,Signaling by Tumor necrosis factor,NK cell|Monocyte non-classical,0.628
LeukotrieneE4_byDPEP1_CYSLTR2,complex:LeukotrieneE4_byDPEP1,simple:Q9NS75,,CYSLTR2,Ligand-Receptor,Signaling by Lipoxin/Leukotriene,NK cell|Monocyte non-classical,0.634
CD99_PILRA,simple:P14209,simple:Q9UKJ1,CD99,PILRA,Ligand-Receptor,,NK cell|Monocyte non-classical,0.712
fibrinogen_integrin_aXb2_complex,complex:fibrinogen,complex:integrin_aXb2_complex,,,Ligand-Receptor,Adhesion by Fibribogen,NK cell|Monocyte non-classical,0.589
CD52_SIGLEC10,simple:P31358,simple:Q96LC7,CD52,SIGLEC10,Ligand-Receptor,,NK cell|Monocyte non-classical,0.652
ANXA1_FPR1,simple:P04083,simple:P21462,ANXA1,FPR1,Ligand-Receptor,Signaling by Annexin,NK cell|Monocyte non-classical,0.676
CD177_PECAM1,simple:Q8N6Q3,simple:P16284,CD177,PECAM1,Ligand-Receptor,,NK cell|Monocyte non-classical,0.629
THY1_integrin_aXb2_complex,simple:P04216,complex:integrin_aXb2_complex,THY1,,Adhesion-Adhesion,Adhesion by antigen THY1,NK cell|Monocyte non-classical,0.608
ANXA1_FPR2,simple:P04083,simple:P25090,ANXA1,FPR2,Ligand-Receptor,Signaling by Annexin,NK cell|Monocyte non-classical,0.685
ICAM1_integrin_aXb2_complex,simple:P05362,complex:integrin_aXb2_complex,ICAM1,,Ligand-Receptor,Adhesion by ICAM,NK cell|Monocyte non-classical,0.584
XCL1_XCR1,simple:P47992,simple:P46094,XCL1,XCR1,Ligand-Receptor,Signaling by Lymphotactin,NK cell|Monocyte non-classical,0.59
DLL4_NOTCH2,simple:Q9NR61,simple:Q04721,DLL4,NOTCH2,Ligand-Receptor,Signaling by Notch,NK cell|Monocyte non-classical,0.62
CTSG_FPR1,simple:P08311,simple:P21462,CTSG,FPR1,Ligand-Receptor,Signaling by Cathepsin,NK cell|Monocyte non-classical,0.645
FCER2_integrin_aXb2_complex,simple:P06734,complex:integrin_aXb2_complex,FCER2,,Receptor-Receptor,Signaling by FC receptor,NK cell|Monocyte non-classical,0.618
XCL2_XCR1,simple:Q9UBD3,simple:P46094,XCL2,XCR1,Ligand-Receptor,Signaling by Lymphotactin,NK cell dividing|Monocyte non-classical,0.678
LCK_CD8_receptor,simple:P06239,complex:CD8_receptor,LCK,,Receptor-Receptor,,NK cell dividing|Monocyte non-classical,0.603
CCL5_CCR1,simple:P13501,simple:P32246,CCL5,CCR1,Ligand-Receptor,Signaling by Chemokines,NK cell dividing|Monocyte non-classical,0.699
CCL3_CCR1,simple:P10147,simple:P32246,CCL3,CCR1,Ligand-Receptor,Signaling by Chemokines,NK cell dividing|Monocyte non-classical,0.698
