"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ENSG00000114473",0.000101094985827297,-1.25373333036305,0.025,0.051,0.548844678056393
"ENSG00000167972",0.000103688602806914,0.237937250305571,0.032,0.016,0.562925424638737
"ENSG00000116918",0.000106867241997497,-0.810237343770301,0.06,0.094,0.580182256804411
"ENSG00000115602",0.000107262333020242,-3.6322948747241,0.002,0.016,0.582327205966895
"ENSG00000178773",0.000107419164606327,-1.22933020774583,0.022,0.046,0.583178644647748
"ENSG00000173451",0.000109458362518194,-1.08652708029075,0.033,0.061,0.594249450111275
"ENSG00000113721",0.000109653801483146,-2.26365028092971,0.003,0.018,0.595310488252
"ENSG00000154553",0.000109704909718568,0.806075128385368,0.025,0.012,0.595587954862107
"ENSG00000162543",0.00011270346310563,0.850442210983654,0.024,0.011,0.611867101200467
"ENSG00000065882",0.000112858659763555,-0.980931148280434,0.043,0.073,0.61270966385634
"ENSG00000129810",0.000117604767139948,-4.19157073178161,0,0.013,0.638476280802777
"ENSG00000228079",0.000118012085274166,-2.80221987616641,0.003,0.018,0.640687610953447
"ENSG00000230510",0.000118095303856064,1.17421165269518,0.015,0.005,0.641139404634574
"ENSG00000135919",0.00011935558019565,-2.63993975656914,0.019,0.042,0.647981444882182
"ENSG00000145868",0.00011949331652102,0.63803202367605,0.05,0.029,0.648729215392617
"ENSG00000113790",0.000119963536788647,1.64781304446864,0.01,0.003,0.651282041225564
"ENSG00000111716",0.000121474433029913,0.4693260295229,0.353,0.309,0.659484696919399
"ENSG00000102738",0.000122092482638784,-0.881975653336065,0.063,0.097,0.662840088245956
"ENSG00000123453",0.000122288644943376,-2.78514636280747,0.002,0.016,0.663905053397589
"ENSG00000084090",0.000123398139342048,-0.828781491616799,0.088,0.125,0.669928498487977
"ENSG00000171428",0.00012385363054872,-1.97205507120072,0.004,0.021,0.672401360249001
"ENSG00000004487",0.000129030818603029,0.432607163725457,0.078,0.05,0.700508314195846
"ENSG00000188786",0.000129938897693026,-1.34530056994612,0.022,0.046,0.705438275575438
"ENSG00000198576",0.000130663700857334,0.977689892471489,0.027,0.013,0.709373231954466
"ENSG00000188868",0.000130770221836937,-1.8201100350623,0.007,0.025,0.709951534352731
"ENSG00000167740",0.000132393840938869,0.8225445386549,0.055,0.033,0.718766162457122
"ENSG00000163938",0.000133777955059571,-0.838473169199625,0.107,0.145,0.72628051801841
"ENSG00000118579",0.000134420665349949,-0.656021112284104,0.097,0.135,0.729769792184873
"ENSG00000124237",0.000135440789919508,-4.73860377687044,0.003,0.019,0.735308048473008
"ENSG00000147883",0.000135454293212319,0.854830239918168,0.039,0.021,0.735381357849682
"ENSG00000044446",0.000136350823434872,0.787149726077526,0.041,0.023,0.740248620427918
"ENSG00000145050",0.000136970645373704,0.110546026196185,0.218,0.167,0.743613633733838
"ENSG00000167595",0.000138154015134879,0.619554784427123,0.033,0.017,0.750038148167258
"ENSG00000075131",0.00013989848253547,-1.78971909259729,0.007,0.025,0.759508861685066
"ENSG00000110060",0.000141675071795983,-2.0173198049365,0.006,0.023,0.769153964780391
"ENSG00000214756",0.000145434701248988,0.452360255537769,0.131,0.095,0.789564993080755
"ENSG00000177432",0.000146576416989705,-1.81685522253481,0.008,0.026,0.795763367837107
"ENSG00000107317",0.000146753573099309,-5.22149436833173,0.003,0.017,0.796725148356148
"ENSG00000134285",0.000147306443317521,-0.871094463280735,0.087,0.123,0.799726680770823
"ENSG00000165029",0.000147841677877549,-0.874177599923605,0.072,0.107,0.802632469197215
"ENSG00000204381",0.000148992502920601,-1.93714945625252,0.01,0.029,0.808880298355945
"ENSG00000180509",0.000149136869932865,-4.07465298000246,0,0.012,0.809664066865526
"ENSG00000124380",0.000149726357362605,-0.865447990898331,0.055,0.087,0.812864394121585
"ENSG00000131269",0.000150096638113428,-1.13444089905128,0.025,0.05,0.814874648317802
"ENSG00000198270",0.000154199465425244,-1.1214471914814,0.017,0.039,0.837148897793649
"ENSG00000104980",0.000155103473082778,-1.32135718489567,0.021,0.044,0.842056755366403
"ENSG00000164938",0.000156349282127877,-0.983391040397429,0.072,0.106,0.848820252672242
"ENSG00000166033",0.000156976834965295,-1.93518526937201,0.017,0.038,0.852227237026586
"ENSG00000138160",0.000158095722131493,-2.76786837137564,0.003,0.017,0.858301675451877
"ENSG00000128908",0.000158243599851051,-0.866270996286293,0.045,0.074,0.859104503591354
"ENSG00000185798",0.000158250968753381,-2.2803542107703,0.003,0.019,0.859144509362106
"ENSG00000118402",0.000158283847330246,-4.27547198939055,0,0.012,0.859323007155907
"ENSG00000162745",0.000159093615398695,-2.56275394147102,0.003,0.017,0.863719237999514
"ENSG00000100526",0.000159551335213931,-1.99549344248333,0.006,0.023,0.866204198876432
"ENSG00000165156",0.000160818329123713,0.421891811651942,0.072,0.047,0.87308270881264
"ENSG00000034533",0.000161116435015253,-1.08337019710356,0.02,0.043,0.874701125697806
"ENSG00000163453",0.000161714258558326,-1.50160773720577,0.138,0.097,0.87794670971315
"ENSG00000075856",0.000162909317868531,-1.0095003004772,0.038,0.067,0.884434686708256
"ENSG00000157823",0.000163303832610667,0.751560969306465,0.038,0.02,0.886576507243312
"ENSG00000105479",0.000165898755747687,0.806075128385368,0.017,0.007,0.900664344954194
"ENSG00000062725",0.000172501772707383,0.377022195000408,0.085,0.056,0.936512124028381
"ENSG00000171227",0.000177386864548843,0.925347019997545,0.026,0.013,0.963033287635671
"ENSG00000124635",0.000179695266376253,-1.841289440845,0.009,0.027,0.975565601156679
"ENSG00000158813",0.000179699717243662,1.35563229297533,0.011,0.004,0.975589764915841
"ENSG00000094631",0.000182646892653986,0.646601204799827,0.051,0.03,0.99158998021849
"ENSG00000224429",0.000189168370906275,-3.92680751203106,0,0.012,1
"ENSG00000174944",0.000189172476761563,-3.98777552932249,0,0.012,1
"ENSG00000230148",0.000189354682398777,-2.21725737544526,0.003,0.019,1
"ENSG00000198088",0.000194412766417526,1.3094905113306,0.012,0.004,1
"ENSG00000226167",0.000194924692285514,-2.92334365672749,0.002,0.015,1
"ENSG00000141446",0.00020039628339645,0.19625672737686,0.162,0.121,1
"ENSG00000132485",0.000201717851618713,0.18475204310117,0.28,0.224,1
"ENSG00000107651",0.00020230732279123,0.38066253016261,0.08,0.053,1
"ENSG00000134597",0.000203406153113763,-1.009833910154,0.04,0.068,1
"ENSG00000129038",0.00020798283166154,0.896677677166275,0.026,0.013,1
"ENSG00000079819",0.000211084197396222,-1.00355453681495,0.027,0.052,1
"ENSG00000169684",0.000213088399621114,-4.08399084458179,0,0.012,1
"ENSG00000135250",0.000214542244760535,-0.713253444325685,0.101,0.138,1
"ENSG00000211694",0.000216566761535927,-3.53578689387075,0.001,0.014,1
"ENSG00000109906",0.00021706366525327,-3.23413119400965,0.001,0.014,1
"ENSG00000153789",0.000219041607226675,-3.17418865355337,0.001,0.014,1
"ENSG00000167985",0.000222202464905984,-0.864449967673921,0.039,0.067,1
"ENSG00000105223",0.000223360026676174,-0.119180860170064,0.149,0.108,1
"ENSG00000169299",0.000224678082326164,-1.21333522973762,0.021,0.044,1
"ENSG00000034239",0.000226179719903749,-4.81349098850143,0,0.012,1
"ENSG00000185681",0.000226181050492278,-5.01243758355676,0,0.012,1
"ENSG00000162520",0.000228446665378581,-1.1504843929621,0.037,0.063,1
"ENSG00000166263",0.000229170260217624,0.794798063147061,0.031,0.016,1
"ENSG00000109805",0.000230373258614691,-3.22571895419345,0.001,0.013,1
"ENSG00000197265",0.000233689139205955,-0.906356302706917,0.036,0.063,1
"ENSG00000142185",0.00024002065928826,-3.98777552932249,0,0.012,1
"ENSG00000185055",0.000240039741695425,-4.23413119400965,0,0.012,1
"ENSG00000157423",0.000240053681596281,-4.81349098850143,0,0.012,1
"ENSG00000120708",0.000245054972532378,-1.3936355908973,0.082,0.115,1
"ENSG00000161558",0.000248782636345312,1.30460828995086,0.015,0.006,1
"ENSG00000070770",0.000251016472395449,-0.952256348642729,0.047,0.076,1
"ENSG00000163491",0.000251074932583272,-2.81909369473081,0.003,0.017,1
"ENSG00000165060",0.000252561795605608,-1.71475703491607,0.008,0.025,1
"ENSG00000141294",0.00025478014117524,-4.54257605953339,0,0.012,1
"ENSG00000168589",0.000257648348021349,-4.35476089919519,0.001,0.013,1
"ENSG00000173918",0.000262603148153742,1.27959640194279,0.013,0.005,1
"ENSG00000006468",0.000264559649684129,0.691235324759764,0.041,0.023,1
"ENSG00000211797",0.000270412942392399,-4.33142839536457,0,0.011,1
"ENSG00000183644",0.000273299109257912,-4.48264720227718,0.002,0.015,1
"ENSG00000074356",0.000273889482390859,0.35446301420737,0.152,0.114,1
"ENSG00000048544",0.000277360499071699,0.282374783143434,0.11,0.078,1
"ENSG00000189350",0.000278386009508002,-2.71475703491607,0.002,0.015,1
"ENSG00000155465",0.000283906053899508,-1.12746572813494,0.026,0.05,1
"ENSG00000074201",0.000283998016502948,-0.735696372608436,0.096,0.131,1
"ENSG00000103260",0.000286405331535983,0.127583245090863,0.09,0.061,1
"ENSG00000170312",0.000289962339400444,-1.95761355881224,0.006,0.022,1
"ENSG00000171984",0.000289999578627403,-1.33801605539933,0.016,0.036,1
"ENSG00000172888",0.000291003260465863,0.541879599719571,0.055,0.034,1
"ENSG00000113643",0.00029821564081806,0.39426384729828,0.087,0.059,1
"ENSG00000164134",0.000307778891585398,-0.811083151991097,0.065,0.097,1
"ENSG00000136244",0.000312046391809377,-1.96851362716186,0.008,0.025,1
"ENSG00000182010",0.000319884699963722,-0.289871749680881,0.076,0.049,1
"ENSG00000147400",0.000322659746124726,-0.406291199835273,0.067,0.043,1
"ENSG00000088325",0.000327334582656312,-1.78514636280747,0.007,0.023,1
"ENSG00000132463",0.000328714967451811,0.188381425831338,0.121,0.087,1
"ENSG00000138587",0.000329074273826208,-3.15364127614928,0.002,0.015,1
"ENSG00000170627",0.000329350288073012,-3.03668512980344,0.001,0.013,1
"ENSG00000196437",0.000332736919656304,-1.6407564534723,0.01,0.027,1
"ENSG00000166478",0.000332938509044723,-0.992977844564543,0.034,0.06,1
"ENSG00000147570",0.00033319920591636,-2.58045594320448,0.001,0.013,1
"ENSG00000182173",0.000335457399818467,-0.756045243406704,0.047,0.076,1
"ENSG00000104361",0.00033576408064062,0.942155307684098,0.028,0.014,1
"ENSG00000172345",0.000335895438053407,-1.52527923605236,0.008,0.025,1
"ENSG00000132382",0.000338195123826614,0.628704221520931,0.036,0.02,1
"ENSG00000139567",0.000343207932994524,-3.94741779170635,0,0.011,1
"ENSG00000197594",0.000344720315393387,1.13628032595893,0.013,0.005,1
"ENSG00000113734",0.000344879317549658,-1.82467472699411,0.006,0.022,1
"ENSG00000111652",0.000346768098312602,0.507142241640018,0.054,0.033,1
"ENSG00000125148",0.000347258963755721,-0.616996986255009,0.286,0.325,1
"ENSG00000158488",0.000347390720512001,-4.03668512980344,0.001,0.013,1
"ENSG00000162614",0.000348845377003714,-2.18042060726488,0.005,0.02,1
"ENSG00000010704",0.000349662745484357,0.965625030883766,0.019,0.008,1
"ENSG00000171320",0.000364328674419597,-4.13878331742217,0,0.011,1
"ENSG00000186710",0.000364344187402594,-4.45891813048648,0,0.011,1
"ENSG00000145491",0.0003643470926371,-4.75038094464679,0,0.011,1
"ENSG00000196268",0.000368132859211794,0.577917254996176,0.106,0.077,1
"ENSG00000166147",0.000371672690395898,-3.18290587065448,0.002,0.014,1
"ENSG00000182957",0.000372300899419645,-0.74323805938056,0.079,0.112,1
"ENSG00000176046",0.000378903890227361,-1.50585606621576,0.071,0.101,1
"ENSG00000270641",0.000382967853379559,-1.63314326936242,0.014,0.033,1
"ENSG00000175220",0.000384291722622105,0.507635386420376,0.065,0.042,1
"ENSG00000120509",0.000386937942825758,0.481163175059185,0.071,0.047,1
"ENSG00000108423",0.00039247738588956,-1.08424238238051,0.029,0.053,1
"ENSG00000112139",0.00039557823296688,-2.76206274969443,0.002,0.014,1
"ENSG00000034693",0.00039571526871154,-1.27456605840889,0.013,0.032,1
"ENSG00000125482",0.000401192478153414,-0.797343452895546,0.062,0.093,1
"ENSG00000119630",0.000401462729037285,0.679063978453075,0.036,0.02,1
"ENSG00000122035",0.000406678601329614,-1.83269829228749,0.007,0.023,1
"ENSG00000105246",0.000410520695381383,-4.20018386208632,0,0.011,1
"ENSG00000169744",0.000410530154558044,-4.13878331742217,0,0.011,1
"ENSG00000152611",0.000414708001287016,-4.33142839536457,0.001,0.013,1
"ENSG00000172456",0.000419199898584391,0.72543394159111,0.03,0.015,1
"ENSG00000176476",0.000426909856105305,-1.35702821860086,0.013,0.032,1
"ENSG00000100068",0.000433979310234691,0.851709122187694,0.025,0.013,1
"ENSG00000159131",0.000434968704144799,0.504077567007187,0.077,0.052,1
"ENSG00000163535",0.000435397176307136,-1.59927981749614,0.01,0.027,1
"ENSG00000157017",0.00044210960322811,-3.29971953563723,0.001,0.012,1
"ENSG00000152760",0.00044239711825603,-3.29168221657181,0.001,0.012,1
"ENSG00000166508",0.000443510165684806,0.367157716792426,0.072,0.048,1
"ENSG00000145348",0.00044385996005747,0.611802508702936,0.041,0.024,1
"ENSG00000133026",0.000444237124164575,0.939152819522576,0.024,0.011,1
"ENSG00000129460",0.000451045593031571,-0.84754476399959,0.052,0.081,1
"ENSG00000261971",0.000452855712535041,-1.71105306615265,0.01,0.028,1
"ENSG00000139546",0.000453933443535593,0.811990851859788,0.028,0.014,1
"ENSG00000003393",0.000455689590662788,0.726752675723962,0.034,0.019,1
"ENSG00000132275",0.000456845178019069,-1.0173198049365,0.029,0.052,1
"ENSG00000131061",0.000459156857036744,1.3488590643799,0.012,0.004,1
"ENSG00000164331",0.00046241995485583,0.379365142448478,0.065,0.042,1
"ENSG00000113638",0.000469197345150141,-1.33142839536457,0.013,0.032,1
"ENSG00000119147",0.000472251914174815,-3.69050948866939,0.003,0.015,1
"ENSG00000166452",0.000478238054953926,-1.28645763622831,0.013,0.032,1
"ENSG00000136045",0.000484755066517342,-0.904904725272877,0.044,0.07,1
"ENSG00000188817",0.000493005328292473,-4.08088493371397,0.002,0.014,1
"ENSG00000111145",0.000494135298222787,-0.841729891173838,0.081,0.113,1
"ENSG00000180549",0.000498950809723901,-3.06525428200021,0.001,0.012,1
"ENSG00000173110",0.000512344572614449,-1.32672055486728,0.197,0.23,1
"ENSG00000175334",0.000517081442395756,0.146736425423678,0.238,0.189,1
"ENSG00000142583",0.000521350512517341,-3.73860377687044,0,0.01,1
"ENSG00000154096",0.000526207912015878,-4.5527002768071,0.001,0.012,1
"ENSG00000105696",0.000531606305381584,1.8051104375832,0.01,0.003,1
"ENSG00000087586",0.000533322871840089,-1.86314887480874,0.006,0.021,1
"ENSG00000148444",0.000541738269920768,-0.769700737614909,0.065,0.095,1
"ENSG00000116922",0.000542084218960014,-1.40612576264217,0.013,0.031,1
"ENSG00000169519",0.000557530784466705,-1.02534337022988,0.052,0.08,1
"ENSG00000171100",0.000561152465678364,-1.25342588336329,0.015,0.034,1
"ENSG00000171695",0.000561979715871856,1.12174423280105,0.016,0.006,1
"ENSG00000112936",0.000564308068427655,-3.27896097547043,0.002,0.014,1
"ENSG00000167641",0.00056618317996508,-2.92160860535674,0.003,0.015,1
"ENSG00000116771",0.000568317498864918,-2.6986373695528,0.001,0.012,1
"ENSG00000114812",0.000568715867413233,1.03067013799833,0.016,0.006,1
"ENSG00000142686",0.000569726026420803,-2.42257628342276,0.003,0.015,1
"ENSG00000112584",0.000576211986674858,0.603639369001036,0.052,0.033,1
"ENSG00000188511",0.000587650787605736,-3.87395562976533,0,0.01,1
"ENSG00000187325",0.000589695414735647,-2.12377074656715,0.004,0.018,1
"ENSG00000075188",0.000589775032087089,-1.35702821860086,0.014,0.032,1
"ENSG00000163536",0.000594358444532472,-1.57503227124946,0.01,0.026,1
"ENSG00000170145",0.000596118353065778,-1.16290284600685,0.022,0.043,1
"ENSG00000135362",0.00060477908053767,-1.27973516118307,0.017,0.036,1
"ENSG00000063587",0.00060746969017986,-1.43791682955725,0.017,0.036,1
"ENSG00000137996",0.00061546444674816,-0.855078323313487,0.052,0.08,1
"ENSG00000172264",0.000617686220553537,0.687660977831658,0.031,0.017,1
"ENSG00000171827",0.000621611353801762,-1.45475668917191,0.015,0.033,1
"ENSG00000167858",0.000623941104469977,-4.36245529098519,0,0.01,1
"ENSG00000136918",0.000623943555456555,-4.41519675305716,0,0.01,1
"ENSG00000117262",0.000626453402685457,-1.22600984945422,0.024,0.046,1
"ENSG00000163923",0.000645620929908549,0.423459106798902,0.068,0.045,1
"ENSG00000108932",0.000648779623983299,-1.91639089608572,0.003,0.015,1
"ENSG00000166997",0.000664669728723504,-1.77940999325833,0.006,0.021,1
"ENSG00000126759",0.0006708585587113,-2.76979839847403,0.002,0.013,1
"ENSG00000280670",0.000687782852947353,1.07665634327251,0.016,0.007,1
"ENSG00000143162",0.000711835403396322,-0.949032447768442,0.064,0.092,1
"ENSG00000017483",0.000719115560882651,-2.36245529098519,0.003,0.015,1
"ENSG00000156876",0.000729761981718903,-1.44086163645051,0.012,0.029,1
"ENSG00000150281",0.000740895109692217,1.67756038786269,0.01,0.003,1
"ENSG00000148288",0.000741635785673797,-2.12979453419492,0.003,0.016,1
"ENSG00000177981",0.00074635389308971,-0.863550571885233,0.042,0.067,1
"ENSG00000166596",0.000746786598800209,-3.97779144074987,0,0.01,1
"ENSG00000243910",0.000746801135990141,-4.14771644219218,0,0.01,1
"ENSG00000083814",0.000756711532094704,-2.59794336993332,0.002,0.013,1
"ENSG00000138080",0.000757544171632026,-2.69660968820581,0.003,0.015,1
"ENSG00000181472",0.000767457198001072,-1.5266846867635,0.01,0.026,1
"ENSG00000144120",0.00076759312639548,1.3094905113306,0.012,0.005,1
"ENSG00000142973",0.000773133321152124,0.603476576413549,0.027,0.014,1
"ENSG00000123595",0.000773418186197558,-0.807866439307554,0.071,0.1,1
"ENSG00000142197",0.000779378787377702,-1.26729805794485,0.055,0.035,1
"ENSG00000197372",0.000785887173803801,-0.84987396582913,0.042,0.067,1
"ENSG00000130558",0.000787916457144257,1.35563229297533,0.01,0.004,1
"ENSG00000222009",0.000792869920076906,-1.58045594320448,0.009,0.024,1
"ENSG00000215217",0.000794753305185135,-3.53850639522434,0.003,0.015,1
"ENSG00000145833",0.00079648530193046,-0.606168898455657,0.257,0.285,1
"ENSG00000148690",0.000799830957622055,-0.925702929601413,0.038,0.062,1
"ENSG00000095739",0.000807429831382735,0.592524284006889,0.038,0.022,1
"ENSG00000164896",0.000818155325158977,0.367705125275901,0.086,0.06,1
"ENSG00000182685",0.000827601213405083,1.22250720973596,0.016,0.007,1
"ENSG00000213281",0.000828254910296715,-0.965213374670396,0.025,0.047,1
"ENSG00000152256",0.00084167640763076,0.304953391026751,0.078,0.053,1
"ENSG00000134028",0.000841980423494783,-4.20018386208632,0,0.01,1
"ENSG00000186340",0.000848658291309344,-4.11164718748466,0.001,0.011,1
"ENSG00000000419",0.000866921416836335,-0.790588447875718,0.051,0.078,1
"ENSG00000180730",0.000881585053146796,1.17777826771538,0.017,0.007,1
"ENSG00000176624",0.000883137825073534,-0.857394710137444,0.055,0.082,1
"ENSG00000179562",0.000885503459598302,-1.1006481885354,0.019,0.039,1
"ENSG00000266028",0.000885553696265812,-0.839162569797093,0.044,0.069,1
"ENSG00000183665",0.000885837228229332,-1.55829429328032,0.01,0.025,1
"ENSG00000128203",0.000891733554081753,0.972965040230284,0.024,0.012,1
"ENSG00000157570",0.000901303850260192,-2.67411505041873,0.002,0.013,1
"ENSG00000112182",0.000919722453306866,-1.37357438294876,0.017,0.035,1
